,Pretreatment_Quercetin1,Pretreatment_Quercetin2,Pretreatment_Quercetin3,Pretreatment_Quercetin4,Pretreatment_Quercetin5,Pretreatment_Quercetin6,Pretreatment_Quercetin7
ID_REF,GSM1922995,GSM1923002,GSM1923008,GSM1923015,GSM1923018,GSM1923022,GSM1923017
7892859,5.841012,5.555086,6.831018,6.12526,6.475967,6.766999,6.889266
7892860,4.019282,4.710957,4.637522,4.443769,4.533147,5.743497,6.190692
7892861,10.75382,10.41677,10.13991,10.49197,10.60558,10.15085,10.29761
7892862,10.61329,8.936228,9.312374,8.811283,9.635849,8.809036,8.362675
7892863,7.883865,7.815126,7.993912,7.842683,7.810364,8.110473,6.710914
7892864,6.009011,5.905375,6.343877,6.678575,5.296337,6.275703,6.241857
7892865,9.272122,9.348907,9.796782,10.12684,9.553883,9.811923,9.383384
7892866,4.513063,3.857111,3.955988,3.919248,3.039589,3.59509,3.472406
7892867,4.821101,4.87679,5.037271,4.941158,5.094312,4.694426,4.152545
7892868,12.49852,12.5423,12.29902,12.49714,12.6647,12.2949,12.13221
7892869,10.59487,10.39151,10.29004,10.54747,10.22121,10.34242,10.44105
7892870,7.584462,8.0412,8.242528,8.033055,8.312425,8.539969,8.414075
7892871,9.840012,9.277739,9.37561,9.685311,8.936981,9.201128,9.129588
7892872,8.036962,7.953615,8.053682,8.152552,7.692065,8.078902,7.661856
7892873,5.466416,4.829776,5.161081,6.16362,5.525916,2.494996,4.669357
7892874,4.906087,4.01293,5.022976,5.815969,5.447397,5.691853,5.078577
7892875,5.44445,6.224297,6.41622,6.253051,6.9588,5.902475,6.01754
7892876,6.794662,5.498154,5.074161,5.984134,5.470499,4.94426,5.190086
7892877,6.664757,6.382223,5.881118,6.873993,6.923089,6.815203,6.814774
7892878,7.606367,7.261759,7.664779,7.654533,7.566589,7.325778,7.892753
7892879,4.819878,3.749993,3.58063,3.326385,3.986368,3.590235,3.150653
7892880,11.56955,11.46074,11.48205,11.72064,11.49795,11.237,11.29917
7892881,6.090429,5.900255,6.389355,5.898373,6.46149,6.327078,6.137801
7892882,11.02084,10.9006,10.92228,10.9744,10.9963,10.90985,10.58452
7892883,4.314779,5.212225,4.039733,4.935444,3.503699,5.21011,3.478989
7892884,10.82825,10.68341,10.63931,10.83963,11.01412,10.53777,10.70763
7892885,5.417829,4.426801,4.511661,3.872602,4.814293,4.029345,4.633311
7892886,6.959233,6.672262,6.232269,7.040407,6.92706,6.898474,5.733759
7892887,4.572223,3.806782,3.602334,3.84392,3.057469,5.103469,4.720951
7892888,5.867633,6.447975,5.819979,7.206328,5.898386,5.534851,5.939399
7892889,11.67277,11.77297,12.0286,12.24023,11.9513,11.8695,11.514
7892890,11.33004,11.22797,11.30354,11.55048,11.58619,10.89689,10.9757
7892891,12.1363,12.11206,12.1071,12.29527,12.16908,11.93313,11.816
7892892,7.438684,7.03421,7.122494,7.353637,7.498802,7.04354,6.212519
7892893,8.574931,8.129275,8.664889,8.556214,8.950732,8.729463,8.234993
7892894,10.64498,10.48456,10.69251,10.79417,10.93189,10.74495,10.82502
7892895,6.189807,6.174117,6.255047,6.271911,6.452241,6.069345,6.017175
7892896,10.80188,10.50292,10.508,10.40209,10.4111,10.76969,10.59454
7892897,6.855004,5.741263,6.676354,6.665614,5.906167,5.510336,6.472413
7892898,7.208578,7.21524,7.557027,6.979915,7.92503,7.499919,7.738361
7892899,11.23676,10.88256,11.32049,11.59377,10.99368,10.83885,10.73524
7892900,12.33046,12.41516,12.15451,12.187,12.24059,12.08373,11.74882
7892901,10.91757,11.00268,10.94411,11.01454,11.0088,10.88333,10.82846
7892902,11.62136,11.78566,11.74051,11.7689,11.87782,11.81404,11.20096
7892903,8.332006,8.576229,8.346739,8.528269,8.388626,8.293725,8.412101
7892904,6.468496,6.333067,6.585936,6.485693,7.090571,5.707222,4.595953
7892905,4.350455,4.751431,4.608687,5.330303,5.060797,3.159576,3.927336
7892906,12.71254,12.6962,12.6516,12.87015,12.66866,12.65014,12.60801
7892907,9.057075,11.00127,9.395412,9.316681,9.210726,9.103419,8.687197
7892908,5.721713,6.999277,6.18093,6.371365,6.379767,6.13361,6.250826
7892909,8.628333,9.32128,9.008868,9.353321,8.420908,9.57623,9.646049
7892910,6.213528,6.922586,5.406817,6.523598,5.705518,6.59378,4.46714
7892911,6.604008,6.45875,6.614006,6.051199,6.614142,6.058007,6.842152
7892912,4.408523,4.356152,4.597659,3.586736,4.599908,3.515422,4.573451
7892913,7.495462,7.484474,7.502505,7.737105,7.055723,7.864331,7.610664
7892914,6.610942,5.67049,5.580405,6.797714,6.54245,5.769252,5.058456
7892915,8.594414,9.161779,8.930841,9.163994,8.942728,8.902287,8.811963
7892916,6.222847,6.527653,6.708719,6.080584,6.420267,6.493301,6.637746
7892917,6.159926,6.146752,6.093549,6.23199,5.840189,6.246523,5.249682
7892918,7.99091,7.721319,8.206814,8.38957,8.105151,8.482924,8.389255
7892919,7.572489,7.103131,7.475473,6.771862,7.083091,6.702384,6.760435
7892920,10.37305,10.29239,10.50372,10.51523,11.13932,10.42023,10.49446
7892921,2.630909,3.231021,2.910998,3.322888,4.16564,2.994596,3.501186
7892922,5.48162,5.057112,4.542105,5.935986,4.293111,4.777092,3.857166
7892923,3.285912,2.791352,2.533551,2.682645,2.501488,1.858468,2.539122
7892924,11.2761,11.18237,11.37775,11.23613,11.34689,11.32432,11.25184
7892925,9.055882,9.415552,9.029714,9.097222,9.176847,8.978216,8.62632
7892926,8.437333,8.079369,8.761908,8.986715,8.516542,8.103195,7.675974
7892927,5.275328,3.961975,4.7319,4.912532,3.116479,4.983669,5.11628
7892928,10.86642,10.74252,10.75491,10.83841,10.74196,10.61697,10.96389
7892929,4.880328,5.402351,4.811585,5.510629,5.259136,4.896892,5.43491
7892930,11.18817,10.90661,11.20306,11.21011,11.15043,11.07501,10.92455
7892931,6.079289,6.665661,6.194613,6.584208,7.254657,6.598611,6.236853
7892932,9.178151,8.939777,8.985798,9.258662,8.83897,9.339363,8.961275
7892933,9.102106,8.634619,8.460959,9.176838,8.511848,8.682026,8.219356
7892934,6.154757,6.072711,5.592649,6.572993,7.273867,6.979161,5.814382
7892935,9.705381,9.774505,9.553688,9.756031,9.824333,9.673817,9.695131
7892936,6.43927,6.296392,5.658285,7.041622,6.448771,6.492144,6.198257
7892937,7.675274,7.365262,7.388982,7.130617,7.237208,6.771056,7.221082
7892938,9.891332,9.170219,9.777977,9.757272,9.879545,9.414912,9.255289
7892939,10.42227,10.39574,10.41242,10.27233,10.24686,10.52753,10.48906
7892940,11.04305,11.02363,11.28287,11.47916,11.02018,11.12803,11.14997
7892941,11.41775,11.44265,11.15295,11.28958,11.49677,11.23516,10.52916
7892942,5.350491,4.530629,5.946385,5.52896,5.81251,5.42229,5.297307
7892943,2.117661,2.229095,2.113025,2.081938,2.173834,2.082009,2.129159
7892944,8.89114,8.787868,9.013301,9.006193,8.935018,8.975299,9.069479
7892945,4.676572,4.74264,4.908267,5.65038,4.014382,5.536687,4.176508
7892946,6.569287,6.444568,6.500333,7.206751,6.422247,6.852159,6.66195
7892947,11.52112,11.28089,11.44941,11.4595,11.35174,11.10326,11.83401
7892948,10.56603,10.64216,10.69817,10.70361,10.74524,10.57944,10.72864
7892949,7.523009,7.08848,7.10915,7.668716,7.937899,6.736643,6.165068
7892950,4.314773,3.280109,3.449267,3.403886,4.118626,2.806164,5.52939
7892951,7.794136,7.541347,7.695944,8.264977,7.584939,7.929032,6.79926
7892952,7.77465,7.438525,7.349896,7.848373,7.674012,7.143288,7.334733
7892953,6.522659,6.490075,6.542724,6.281144,7.009415,6.317731,5.761549
7892954,10.3915,10.04642,9.824401,10.05512,9.762234,9.64565,9.927149
7892955,9.477805,9.490811,9.899055,10.02211,9.288954,9.65839,9.547197
7892956,10.692,10.76775,10.90636,10.96786,10.81493,10.70682,10.81675
7892957,5.81704,4.981693,5.702324,5.932554,5.367403,5.499576,5.572345
7892958,6.802526,6.473036,6.507404,6.354136,7.190241,6.532666,6.340172
7892959,6.456538,7.02948,7.236901,6.921566,7.168412,6.673912,6.361368
7892960,9.111498,8.856387,8.334948,8.60377,8.476069,8.433596,8.394114
7892961,7.154013,6.856202,6.72301,7.511395,6.979312,6.54595,6.711313
7892962,5.746166,5.203936,5.292897,5.220583,4.65771,6.743961,4.693034
7892963,5.501284,5.906957,5.882388,5.763088,5.278028,5.65715,4.855896
7892964,5.854167,4.865404,4.793051,6.284529,4.943079,5.163051,4.739682
7892965,3.219512,2.341863,2.352292,2.507784,2.177684,2.674668,2.338085
7892966,10.08433,9.728346,10.02566,9.797211,9.428039,9.961064,9.992949
7892967,10.34489,10.07214,10.157,10.38053,10.4882,9.968402,9.852036
7892968,10.05783,11.46638,11.11059,10.37308,10.83076,10.7986,10.1467
7892969,11.72161,11.56824,11.92423,12.05424,11.7765,11.73943,11.76235
7892970,2.640994,2.931969,3.123827,3.956713,2.569498,2.977501,2.930182
7892971,2.153287,2.237834,2.137044,2.109366,2.200588,2.127416,2.150391
7892972,10.92076,10.34818,10.59385,10.37388,10.52113,10.76484,10.41845
7892973,5.031796,4.932714,6.044476,6.141697,5.538217,5.62811,5.87062
7892974,8.186691,7.193172,7.131968,7.609048,7.299893,7.16807,7.934272
7892975,5.364258,4.644443,3.729963,4.259222,4.042512,3.386478,3.519825
7892976,6.664773,5.594887,5.090539,5.486934,4.866973,4.293549,3.830482
7892977,9.537395,10.28455,9.753166,9.176491,9.191898,9.770332,9.019639
7892978,7.090946,7.120641,6.535569,7.266443,6.333695,6.762096,6.608682
7892979,11.00421,10.59443,10.86049,10.79379,10.55308,10.69981,10.64669
7892980,7.446966,7.466187,6.73445,7.433732,6.965332,7.420121,6.078447
7892981,10.12069,9.841411,10.0619,10.03355,9.841583,9.927715,9.982485
7892982,6.88604,5.951072,5.087386,6.833792,5.67476,7.007391,5.005982
7892983,11.79119,11.52445,11.76695,11.77307,12.02919,11.67131,11.78316
7892984,7.645322,7.423821,7.546719,7.78499,7.88487,7.774077,7.831005
7892985,4.324827,4.724866,5.571808,6.153194,4.514836,5.618759,5.996223
7892986,10.76651,11.25303,10.84475,10.6743,10.86248,10.75053,10.601
7892987,12.1096,12.04254,12.26028,12.38424,12.08085,12.30037,12.23878
7892988,3.495876,3.241865,3.486626,3.503452,3.043241,4.792585,4.130082
7892989,7.140748,7.050693,7.027805,7.467579,7.422789,7.532363,7.610191
7892990,7.657981,7.430943,7.016787,7.825138,8.08912,7.609896,7.353068
7892991,8.500359,8.743507,9.127473,9.070992,8.745516,8.753793,9.217555
7892992,11.31665,11.21838,11.36888,11.83039,11.24636,11.20131,11.11988
7892993,10.67354,10.57164,10.78082,11.10276,10.67136,10.78548,10.60407
7892994,2.628704,3.158962,2.358011,4.371055,3.762646,2.600765,2.504293
7892995,5.432874,3.302346,3.091188,6.133138,4.299254,2.957879,4.936115
7892996,7.274095,7.3232,7.318979,7.159774,7.513507,7.570939,7.645535
7892997,4.536282,3.531569,3.47592,3.127004,3.958494,3.819713,5.059598
7892998,8.476774,8.684659,8.793642,8.656133,8.681124,8.734659,8.295228
7892999,5.192444,5.082512,5.946178,5.209767,4.679103,5.24577,4.800057
7893000,6.079528,5.61479,5.737503,6.467521,6.294365,5.279512,5.483163
7893001,8.838281,8.586716,8.372275,9.148642,8.673283,8.544553,7.806597
7893002,10.75385,11.03789,10.93816,11.11109,11.09241,10.92308,10.71523
7893003,6.022635,6.242209,6.203993,5.959138,6.359961,6.168551,6.960223
7893004,7.615356,7.833652,7.240592,7.600098,7.480852,7.797483,6.542343
7893005,5.913813,4.790788,4.606161,5.79305,5.288172,5.179444,4.00262
7893006,6.438909,5.880405,5.830611,6.295565,6.547926,6.671894,4.925526
7893007,9.857505,9.680607,9.955654,9.828937,9.16296,9.929962,9.610858
7893008,4.866919,5.074937,4.71491,4.731962,4.558887,5.858433,4.919595
7893009,4.787132,4.472044,3.677955,4.730351,4.678568,2.677095,4.094903
7893010,6.460697,6.350236,6.042021,5.974687,6.009766,6.115052,6.67679
7893011,5.792239,5.257664,5.199946,5.270967,5.142619,5.688526,5.076162
7893012,10.3599,9.88516,9.926256,10.33369,10.27974,9.84294,10.00785
7893013,6.292734,5.902009,5.531991,5.811514,5.260374,6.112584,6.308033
7893014,8.558666,7.885566,7.494629,7.738515,6.902018,7.463306,7.208405
7893015,12.06409,11.39701,11.42065,11.41102,11.42518,11.67888,11.37893
7893016,4.346889,4.325781,5.11944,3.757856,4.493129,4.34462,4.816858
7893017,4.377192,5.160289,5.238127,5.043583,4.996679,5.706454,5.107345
7893018,5.690996,6.226641,5.137733,5.848111,6.067731,5.602118,5.853422
7893019,7.73015,7.54018,6.982368,7.659562,7.902213,6.970501,6.647586
7893021,3.083806,3.734777,4.705106,4.008605,4.185604,4.232655,4.238505
7893022,5.205121,5.45258,3.400143,4.599051,3.628907,4.921539,4.468952
7893023,9.969934,9.84516,9.704592,9.595709,9.420047,9.791924,9.690489
7893024,4.625869,4.16568,3.853592,3.797922,5.593812,4.862458,5.603487
7893025,7.860435,7.440655,7.358527,7.628622,7.777438,7.801441,7.664365
7893026,5.698484,6.010084,6.145249,5.542605,5.85649,5.944649,6.189279
7893027,6.564904,7.087216,6.22303,6.82124,6.49596,6.870537,5.917161
7893028,7.146594,6.706233,6.035105,7.444218,6.462848,6.397029,5.820537
7893029,8.578432,8.914244,8.98027,8.755362,8.9093,9.118357,9.008421
7893030,7.502439,7.445248,6.523598,7.651563,6.526259,7.638587,7.086756
7893031,7.81176,7.80138,7.552198,7.775886,8.822246,7.867527,7.554397
7893032,7.373756,7.645408,7.035558,7.490479,8.009308,7.073317,7.289667
7893033,9.53226,8.94434,9.230316,9.139513,8.390994,9.311245,9.496824
7893034,8.817713,8.424027,8.961505,8.948861,8.724884,8.28235,8.959996
7893035,6.853934,6.844828,6.711355,7.265072,6.61726,7.265818,6.778941
7893036,9.092787,9.198165,9.427745,9.133828,8.601842,9.046684,9.672732
7893037,7.519279,7.324964,7.213085,6.644154,7.442825,6.583174,7.538557
7893038,4.343575,4.734743,3.100297,3.565648,3.50768,2.700617,3.794964
7893039,9.094402,9.245722,8.950286,9.199762,9.132129,9.216374,8.899051
7893040,7.381398,7.086522,7.325572,7.569707,7.953039,7.820437,7.73142
7893041,3.901652,4.782412,4.306317,3.535481,3.577571,3.717661,2.973323
7893042,9.27021,9.288451,9.54258,8.961121,9.141151,8.886267,9.169315
7893043,6.729663,7.354051,6.936574,6.702509,7.120487,7.001737,7.044698
7893044,3.365523,3.977468,3.20793,4.241029,3.523306,2.68562,3.820319
7893045,4.064562,2.404943,2.972096,3.197962,1.990927,3.309362,2.185143
7893046,6.402517,6.428065,6.235504,6.306754,5.654942,5.380123,6.082059
7893047,6.698212,6.675506,6.698616,7.244047,6.932328,6.820092,6.306423
7893048,7.614138,7.837737,7.582934,7.546817,7.089368,7.284872,7.894032
7893049,6.510009,5.834794,6.235482,6.080178,5.434535,6.470732,5.631565
7893050,9.555924,9.820025,9.718254,9.685595,9.971511,10.31021,9.307163
7893051,5.582252,5.438482,4.104101,4.871309,5.330389,5.341539,4.485031
7893052,6.621554,6.180767,4.85297,6.044624,6.746595,4.474908,5.251809
7893053,5.198807,5.121062,4.894488,5.266738,5.33722,5.298782,5.2545
7893055,8.812859,8.533928,8.361762,9.07416,8.575609,8.531641,8.237614
7893056,6.175814,5.071228,4.944212,5.955271,5.434535,5.657829,5.361773
7893057,4.066684,4.30371,3.106364,3.276598,2.621722,2.984637,2.824495
7893058,8.02822,8.622075,8.395194,8.402545,7.851626,8.645402,8.518256
7893059,4.422282,4.581375,4.599477,4.852649,4.015248,4.931445,5.466606
7893060,5.780706,5.795734,5.736577,5.147843,5.736525,5.35286,6.021585
7893061,10.12719,10.17601,10.35942,10.56739,10.35601,10.47318,10.38482
7893062,5.502518,6.34538,5.726532,6.04227,6.138925,4.858154,5.055734
7893063,5.747796,6.113494,6.017192,6.196595,5.044281,6.194803,4.331392
7893064,9.162099,9.335875,9.620191,9.111397,9.139156,8.705265,9.202957
7893065,6.285243,5.87493,5.776853,5.62309,5.051591,6.102855,3.56124
7893066,3.886717,3.692271,4.599668,3.548899,3.505565,3.624527,5.20427
7893067,8.401954,8.160851,8.761859,8.544819,8.361334,8.388085,8.104916
7893068,7.327085,7.273195,7.275959,7.051713,7.597292,6.324581,6.679868
7893069,7.838442,7.876623,7.812881,7.981756,7.941338,7.196852,7.767943
7893070,11.35968,11.42835,11.03279,11.51263,11.55018,10.88427,11.06788
7893071,6.086725,6.491341,6.505641,6.504329,7.1274,6.470056,5.81743
7893072,7.129224,6.369781,6.767842,7.098282,6.394722,6.402151,7.023509
7893073,10.32114,10.18697,10.36146,10.34476,10.38593,10.56627,10.39327
7893074,7.924551,7.662073,7.527594,7.993227,7.373152,8.365798,7.704053
7893075,8.23332,8.276748,8.22748,8.411725,8.503004,8.259948,8.283952
7893076,5.758798,5.614484,5.739402,6.154695,5.468478,5.986795,5.187778
7893077,12.79754,12.67871,12.65603,12.90529,12.72692,12.51937,12.59191
7893078,3.194647,3.133267,2.332477,2.38387,2.007952,1.913266,2.384909
7893079,8.941258,8.765699,8.577564,8.636719,8.616916,8.810507,8.359386
7893080,4.094178,4.368124,4.77795,4.320366,4.891739,4.717295,3.808293
7893081,11.51599,11.27608,11.24599,11.10865,11.12141,10.98483,11.04749
7893082,5.965626,5.129221,5.235246,5.025652,4.911952,6.189937,5.156816
7893083,6.848446,5.052119,5.559988,6.373068,6.321905,5.542112,5.544101
7893084,10.71085,10.91997,10.94785,11.09731,11.16981,11.09641,10.79922
7893085,10.27642,10.31149,10.73256,10.553,10.38147,10.13407,9.619388
7893086,10.89849,12.15051,11.39887,11.00466,11.40281,11.40676,11.27908
7893087,10.48911,9.964313,9.815088,9.989594,10.17653,9.917579,9.765568
7893088,6.864897,6.390765,6.065633,7.45284,6.566039,6.315305,6.208213
7893089,5.244392,5.78687,5.663292,5.785246,5.735446,6.10462,4.846138
7893090,10.40104,11.17452,10.28822,9.943825,10.27603,10.33488,9.357181
7893091,7.737758,8.164745,6.740568,7.136396,7.483278,7.432345,6.168592
7893092,4.23504,4.545681,4.486358,4.82693,4.341285,5.02018,3.846286
7893093,4.32218,4.717814,3.870575,4.784457,3.203072,2.557061,4.776741
7893094,11.55928,11.15006,11.20192,11.15568,11.1593,11.29107,10.96472
7893095,5.118091,5.486529,5.668577,5.12153,5.814627,4.217869,4.134208
7893096,10.12824,10.07966,10.15763,10.57309,10.12104,9.707519,9.61599
7893097,9.251116,9.420543,9.141491,9.449523,9.384109,9.200057,9.192255
7893098,7.415929,7.267165,7.028264,7.594508,6.831595,7.348816,7.327882
7893099,6.888314,7.013844,6.337875,6.202765,6.361272,6.96611,5.435834
7893100,5.940031,6.274899,6.138495,5.581869,6.094091,5.477025,5.980387
7893101,12.05642,11.79886,12.15482,12.32088,12.08896,12.03018,11.93276
7893102,4.650669,5.548789,4.306317,6.202513,7.097356,4.50033,5.442597
7893103,12.28672,11.73606,11.83671,11.99464,12.07085,11.44514,11.54739
7893104,9.222593,8.862162,8.839557,9.318471,9.41653,9.025852,8.794088
7893105,9.410953,9.388481,9.746177,10.01346,9.377576,9.533145,9.616257
7893106,6.576495,5.948698,6.43353,6.524389,5.530463,6.713426,6.145909
7893107,3.910259,3.227405,3.331884,3.637619,2.537881,3.589671,2.862408
7893108,3.535043,5.301717,2.22968,4.591254,2.391926,4.795306,4.070605
7893109,5.020201,5.046186,4.123608,5.294099,5.350238,4.24744,4.99303
7893110,7.079206,6.980812,6.991755,7.57895,7.307512,7.243799,7.170578
7893111,8.844029,8.48219,8.421134,8.660735,8.111629,8.338426,7.780362
7893112,8.352022,8.067723,8.345263,8.401444,7.458659,8.900779,8.603767
7893113,7.606913,7.891544,7.975226,8.156987,7.950831,8.201624,7.732477
7893114,5.693612,5.870449,5.342729,4.996017,5.226792,5.238221,5.570164
7893115,6.84269,6.728204,6.72418,7.198207,6.497796,6.742942,6.512108
7893116,8.262938,8.456406,8.310955,8.287948,8.149868,8.384712,8.244852
7893117,3.668639,2.925529,2.535953,3.052428,2.519429,3.041366,3.264744
7893118,8.731502,8.832941,8.710595,9.337,8.813375,9.261929,9.018498
7893119,6.232968,5.704207,6.280481,5.640499,5.562844,6.007646,5.774466
7893120,5.921322,6.097488,5.094553,6.105564,6.728991,6.003138,5.610973
7893121,9.314882,10.00522,10.07527,9.974792,9.508449,10.20417,9.985712
7893122,7.615707,7.268544,6.679808,6.748957,6.79003,6.974809,6.587663
7893123,9.566942,9.496101,9.685217,9.591885,9.504047,9.304863,9.443384
7893124,5.556163,5.641838,5.520738,5.700641,5.856152,6.100181,5.966045
7893125,7.696031,7.315263,6.913311,6.967756,6.949758,6.799463,6.736241
7893126,4.431367,4.397695,5.182864,5.835011,3.93319,4.06997,4.324158
7893127,4.640155,4.490355,4.786957,4.584083,5.37975,5.275198,5.005982
7893128,5.696549,6.078376,4.914845,5.283457,5.65376,5.163435,5.654202
7893129,7.224015,6.656869,6.872797,6.818544,7.521544,6.846185,6.767308
7893130,10.79376,11.37145,10.76161,11.03888,11.18459,10.79869,10.47941
7893131,9.45016,9.305235,9.376031,9.336765,9.022927,9.168508,8.902825
7893132,7.005945,6.142146,5.998127,6.314141,5.600644,6.090122,5.57937
7893133,12.45675,12.5085,12.20056,12.48929,12.4917,12.3759,12.06841
7893134,7.961764,7.72173,7.69985,7.78954,7.821819,7.810195,7.72285
