"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means","Fold_Change_Post_EGCG_to_Overweight_Females","Fold_Change_MI_Males_to_Healthy_Males","Fold_Change_MI_Males_to_Overweight_Females","Fold_Change_Overweight_Females_to_Healthy_Males","Fold_Change_MI_Males_to_Post_EGCG_Females"
"TMC4",6.17574685714286,6.25275,6.20744371428571,5.32904447866667,5.21398951916667,1.01246863652905,1.0220665881811,0.862898788104164,1.18445709076337,0.852272116855251
"TMC5",5.48663835714286,5.34120142857143,5.41010728571429,3.26071589566667,3.23652856033333,0.973492525093787,1.00747323401677,0.594301224796721,1.69522321674733,0.610483603599797
"TMC6",8.47267642857143,8.37806,8.28535185714286,6.87029356733333,6.91464347233333,0.988832757940293,0.993586089409027,0.810876424380545,1.2253236862424,0.820033941906996
"TMC7",4.03812921428571,4.032417,3.870021,3.12308041983333,3.07138170533333,0.998585430534144,1.01683239644562,0.773397841947403,1.3147598057492,0.774493416686154
"TMC8",9.23266328571428,9.15435871428572,9.14347328571429,7.877922075,8.0234065485,0.991518745024557,0.981867493237371,0.853266476986064,1.15071612411817,0.860565149441457
"TMCC1",8.86045035714286,8.88320342857143,8.83534628571429,6.01714974133333,5.97760608416667,1.00256793622349,1.00661529993945,0.679102020641942,1.48227404622934,0.677362596693453
"TMCC2",6.58068142857143,6.26277142857143,6.53281757142857,4.351315121,4.34899323716667,0.951690413302834,1.00053388996182,0.661225614433763,1.51315053156042,0.694790664265478
"TMCC3",9.67457778571429,9.64027828571429,9.66567514285714,5.94565396416667,6.11061893716667,0.996454677324457,0.973003557463446,0.614564696864205,1.58324023886852,0.616751279159379
"TMCO1",8.05210435714286,8.09015828571429,8.12812042857143,7.43571593216667,7.44202827866667,1.00472596067855,0.999151797565981,0.923450020313087,1.08197712446552,0.919106359797281
"TMCO2",4.35914707142857,4.29864271428571,4.32929542857143,3.4438550325,3.4253396215,0.986120138607062,1.00540542341664,0.790029557633482,1.2726174782983,0.801149400264184
"TMCO3",7.808422,7.81061314285714,7.77439571428571,6.8278258215,6.73696454866667,1.00028061276109,1.01348697505783,0.874418137429048,1.15904157482102,0.874172833376608
"TMCO4",7.06123121428571,7.04782471428571,7.05820142857143,6.31618550233333,6.32587230883333,0.998101393426563,0.998468700279253,0.894487846475688,1.11624624550602,0.896189357480845
"TMCO5A",3.0428725,3.05090585714286,2.89629257142857,2.8357408955,2.77227904883333,1.0026400570983,1.02289157965299,0.931928924231955,1.09760685933855,0.929475057009999
"TMCO6",8.30388757142857,8.31840042857143,8.29984285714286,6.189553274,6.15057915116667,1.00174771840515,1.00633665901624,0.745380187383145,1.35009848135252,0.744079745517008
"TMED1",6.12330457142857,6.20792871428571,6.07150942857143,5.7291106905,5.62880181566667,1.01382001203272,1.01782064427178,0.935623995780337,1.08785222360921,0.922869922348842
"TMED10",10.7080635714286,10.85747,10.7315857142857,9.241467735,9.35295537,1.0139527027996,0.988079956485455,0.863038183641178,1.144885562672,0.851162170837221
"TMED10P1",6.92900271428571,7.09640185714286,6.86763357142857,4.5423407155,4.61073270083333,1.02415919718317,0.985166785894795,0.655554760591295,1.50279861442269,0.640090683552246
"TMED2",7.09593857142857,7.24626532653061,7.20030995918367,9.273619591,9.36288737616667,1.02118490085404,0.9904657845833,1.3068911881988,0.757879304357687,1.27977919288253
"TMED3",7.69095835714286,7.69223885714286,7.65024871428571,5.23194928566667,5.23770773833333,1.00016649420534,0.998900577704152,0.68027273620687,1.46838249504738,0.680159493592478
"TMED4",10.4699128571429,10.5000214285714,10.3974914285714,7.45064637533333,7.50131643833333,1.00287572321177,0.993245177241015,0.711624487901088,1.39574339293826,0.709583920948916
"TMED5",9.2081585,9.27694528571429,9.22772571428571,7.245356229,7.26860224033333,1.00747020000951,0.996801859482097,0.786840955116053,1.26684033539545,0.781006679015046
"TMED6",5.45991342857143,5.521097,5.55550942857143,3.86191731916667,3.82978037266667,1.01120595998984,1.00839132884208,0.707322079313102,1.42564661606684,0.6994836930354
"TMED8",8.55188321428571,8.58448014285714,8.52399385714286,7.0007099115,6.91568387116667,1.00381166671184,1.01229466845467,0.818616173313205,1.23659255882716,0.815507729646862
"TMED9",7.77458192857143,7.79861042857143,7.71810971428571,6.64143689733333,6.602426382,1.00309064850313,1.00590851197367,0.854250036638779,1.17753405774687,0.851617984788852
"TMEFF2",3.93122378571429,3.85242357142857,3.843708,2.75096708166667,2.71835965433333,0.979955296726665,1.0119952587147,0.699773717198048,1.44617500463838,0.714087386981319
"TMEM100",3.12884071428571,3.177367,3.043939,3.1691124535,3.1248664045,1.01550934999431,1.01415934099976,1.01287113755277,1.00127183350302,0.997402079614977
"TMEM101",6.26615557142857,6.21277871428571,6.29606771428571,6.13642427583333,6.08774835283333,0.991481721681753,1.00799571864322,0.979296508981238,1.02930594503175,0.987710098497986
"TMEM102",7.04234435714286,6.96835357142857,7.02342242857143,5.01908291966667,4.999694388,0.989493443949635,1.00387794336254,0.712700581671493,1.40855496568861,0.720268119035429
"TMEM104",8.08069435714286,8.05848071428571,8.04204514285714,6.99772504383333,7.00629732466667,0.99725102300924,0.998776489144536,0.865980661383109,1.15334733635891,0.868367784442057
"TMEM106A",8.79544235714286,8.71124078571428,8.70389678571429,7.27989101066667,7.03481014516667,0.990426681455061,1.03483830557508,0.827689013816867,1.25027430387526,0.83568933401601
"TMEM106B",8.75807757142857,8.91149785714286,8.74538757142857,6.45021475,6.8332424455,1.01751757557101,0.943946420962681,0.736487510802885,1.28168693578203,0.72380814689081
"TMEM106C",7.78737128571429,7.84755928571429,7.90586885714286,5.7803637175,5.88075527333333,1.00772892389379,0.9829287989098,0.742274062122081,1.32421277944121,0.736581082990043
"TMEM107",6.65183721428571,6.61189785714286,6.63198657142857,5.70704212633333,5.71056801133333,0.993995740446403,0.999382568425242,0.857964791152239,1.16482934816367,0.863147351885963
"TMEM108",3.75664892857143,3.72023071428571,3.60402957142857,3.6512982965,3.6107162355,0.990305664708581,1.01123933822354,0.971956221069747,1.04041654994559,0.981470929337525
"TMEM109",10.4090202857143,10.4799042857143,10.4647528571429,7.78219440433333,7.82731718733333,1.0068098627973,0.994235217262816,0.74763946949108,1.32983243640092,0.742582583978524
"TMEM11",7.08670057142857,7.01010457142857,6.98610514285714,7.13383236283333,7.0403575635,0.989191585106783,1.01327699601764,1.00665073836967,1.00658247930032,1.01764992093114
"TMEM115",9.36074121428571,9.36878114285714,9.33708257142857,5.8714488345,5.79734791983333,1.00085889871191,1.01278186434407,0.627241871139371,1.61465921033679,0.626703596227825
"TMEM116",8.63520578571429,8.70562914285714,8.72656628571429,5.86796119183333,5.9220328195,1.00815537682488,0.990869414386117,0.679539241733073,1.45814892434915,0.674042173809795
"TMEM117",5.73034835714286,5.82753042857143,5.89780085714286,4.94279698083333,5.04962374083333,1.01695919085049,0.978844609918922,0.862564834242956,1.13480699775805,0.848180381281169
"TMEM119",5.591228,5.59472471428571,5.60173771428571,5.15412744916667,5.095536442,1.00062539289861,1.01149849634746,0.921823872889224,1.09727956293556,0.921247731100333
"TMEM120A",8.14679728571429,8.15075714285714,8.06651385714286,6.17169310233333,6.17225053483333,1.00048606305079,0.999909687317964,0.757560656769455,1.31990709705277,0.757192613417742
"TMEM120B",6.21612857142857,6.18723892857143,6.11862921428571,4.9744779355,4.98778173466667,0.995352470187003,0.99733272226525,0.800253385743079,1.24627116864888,0.803989953019085
"TMEM121",6.54427628571429,6.62364085714286,6.43512542857143,6.82581790133333,6.7241902085,1.01212732592018,1.01511374450783,1.0430210466868,0.973243778476361,1.03052355170683
"TMEM123",11.1349607142857,11.19131,11.0966542857143,9.647272298,9.6563547795,1.00506057337427,0.99905942959767,0.866394821278798,1.15312257767545,0.862032442850748
"TMEM125",5.42577742857143,5.48833814285714,5.45239342857143,5.16568611083333,5.057730447,1.01153027655655,1.02134468512401,0.95206376944832,1.07276919666404,0.941211342372603
"TMEM126A",5.49797228571429,5.65301928571429,5.77196542857143,6.11075552016667,6.12732120766667,1.02820076056092,0.99729642254118,1.11145622469662,0.897288080610998,1.08097199236683
"TMEM126B",6.97495028571429,6.93722142857143,7.06048257142857,5.956100055,6.03152477166667,0.994590806300063,0.987494917202201,0.853927241201841,1.15641575716963,0.85857142031958
"TMEM127",10.9765028571429,10.9784028571429,10.9375657142857,8.21459231616667,8.06827713183333,1.00017309702596,1.01813462551454,0.748379736522463,1.36045188802888,0.748250216635291
"TMEM128",7.21821592857143,7.35215957142857,7.29466071428571,5.71633634783333,5.83469615416667,1.0185563363832,0.979714486717733,0.791932023702242,1.23711942110589,0.777504390689199
"TMEM129",7.40022264285714,7.39040571428571,7.32013542857143,5.66301592033333,5.64761309633333,0.998673427943292,1.00272731572388,0.765249397705541,1.31032748111971,0.766265904642647
"TMEM130",5.63869064285714,5.55682628571429,5.549334,4.724789395,4.66316731483333,0.985481672549894,1.01321464060932,0.837923144619605,1.20919758227862,0.850267608175313
"TMEM131",9.147241,9.01218285714286,9.18511814285714,7.86538131666667,7.858670166,0.985235095166167,1.0008539804477,0.85986379025836,1.16396805143635,0.872749858868292
"TMEM132A",5.95963957142857,5.99656985714286,5.94167957142857,5.33756553083333,5.2477752085,1.00619673140828,1.01711016931287,0.895618848566353,1.13565069665628,0.890103118614627
"TMEM132B",4.46001257142857,4.50669771428571,4.408714,3.64301359416667,3.6007202095,1.01046749131521,1.01174581256135,0.816816889150559,1.23864457995416,0.80835543564831
"TMEM132C",4.99129135714286,4.94842957142857,4.90200914285714,4.62583985466667,4.60708075516667,0.991412686087148,1.00407179741292,0.92678217392515,1.08339567339802,0.934809678079591
"TMEM132D",5.12888785714286,5.041556,5.20218057142857,4.17449030916667,4.083157739,0.982972554757415,1.02236812193032,0.813917251739668,1.25610818513197,0.828016253150152
"TMEM132E",5.077525,5.13586728571429,5.10638014285714,5.072394612,4.99390793783333,1.01149030004073,1.01571648399284,0.998989588825264,1.01674381330364,0.987641294024314
"TMEM134",7.69330957142857,7.68719657142857,7.49886114285714,6.3088399325,6.338752691,0.999205413490352,0.995280970885255,0.82004238539026,1.21369454630275,0.820694498167045
"TMEM135",7.18436735714286,7.26190871428571,7.26990071428571,5.4857434545,5.53043911816667,1.01079306684753,0.991918243251273,0.763566669380561,1.29905911694124,0.755413441607767
"TMEM138",8.46590142857143,8.49048642857143,8.48031814285714,6.774582748,6.84160024966667,1.00290400262836,0.990204411362687,0.800219894497776,1.23741538815921,0.797902782719583
"TMEM139",4.86143035714286,4.85103671428571,4.87522842857143,3.87970105866667,3.7290271015,0.997862019592263,1.04040570182664,0.798057520862406,1.30367257325305,0.799767407911267
"TMEM140",10.90043,10.9846514285714,10.9503428571429,7.476036798,7.56860515433333,1.00772643176199,0.987769429842653,0.685847879212104,1.44021649666307,0.680589352025737
"TMEM141",7.59476585714286,7.65751385714286,7.455962,5.87092492766667,5.76185607633333,1.00826200585776,1.01892946472255,0.773022504985467,1.3181109969647,0.766688123220348
"TMEM143",6.48905371428571,6.49562585714286,6.43620985714286,5.08438298366667,5.0657929685,1.00101280450841,1.00366971474797,0.783532269500768,1.2809551741723,0.782739507398763
"TMEM144",5.89179664285714,5.82827857142857,5.95603685714286,4.89012138733333,4.46766342066667,0.989219235612014,1.09455904057419,0.829988148566163,1.31876466244137,0.839033571817538
"TMEM145",5.45025278571429,5.58282271428571,5.42732942857143,3.7699882125,3.7343405915,1.02432362934044,1.00954589441604,0.69170887309696,1.45949536529153,0.675283526889202
"TMEM147",9.29547607142857,9.34556157142857,9.22322985714286,6.54943759183333,6.51836649533333,1.0053881586715,1.00476669983534,0.704583341563783,1.42604379150565,0.700807280737029
"TMEM14A",6.40596578571429,6.48179728571429,6.53321457142857,5.321478043,5.51046282366667,1.01183763737376,0.96570437244309,0.830706597726019,1.16250957327968,0.820988039031766
"TMEM14B",10.0134600714286,10.0536162857143,10.1599858571429,6.41490789233333,6.45976786116667,1.00401022363891,0.993055482828877,0.640628498698166,1.55012692199439,0.638069696517919
"TMEM14C",8.6908705,8.69015528571428,8.69459971428572,6.43626368316667,6.46133311416667,0.999917705103796,0.996120083803599,0.740577561610965,1.34505841850887,0.740638512380466
"TMEM150A",7.31244092857143,7.32755471428571,7.38064985714286,6.49095887283333,6.43340422866667,1.00206685918723,1.00894621915878,0.887659666072874,1.13663632326846,0.885828782715008
"TMEM150B",7.16057228571429,7.15104971428571,7.19133828571429,5.89605942083333,5.53585013583333,0.998670138216805,1.06506846756352,0.823406172799383,1.29349099235259,0.82450264736025
"TMEM151A",6.06972085714286,6.23239257142857,6.04244314285714,4.92508540616667,4.89185066883333,1.02680052643513,1.00679389858425,0.811418765719814,1.24078212276877,0.790239919857577
"TMEM151B",4.795828,4.88705257142857,4.82140885714286,4.60042376733333,4.50802621716667,1.01902165203351,1.02049623176875,0.959255370987727,1.06384208275839,0.941349351187468
"TMEM154",11.4221785714286,11.4333914285714,11.4205557142857,8.3909037785,8.28586355933333,1.00098167412396,1.01267703944369,0.734615005887667,1.37851395809704,0.733894560587824
"TMEM155",4.29124621428571,4.242242,4.23312171428571,3.51569612166667,3.48326094333333,0.988580423532312,1.0093117279644,0.819271592937919,1.23196231465196,0.828735400212121
"TMEM156",7.30815528571429,7.55987585714286,7.32833471428571,6.399030916,6.50569680316667,1.03444379074985,0.98360423327525,0.875601388562253,1.12334704595471,0.846446560356405
"TMEM158",7.69331328571429,7.66540857142857,7.66717057142857,6.41291441916667,6.30269038866667,0.996372861308334,1.01748840950496,0.833569904279708,1.22063956997605,0.836604384412027
"TMEM159",6.55740364285714,6.62244228571429,6.64950171428571,5.58065986666667,5.51751870783333,1.00991835281148,1.01144375980886,0.851047178214442,1.18846967089526,0.842689090504432
"TMEM160",8.95965871428571,9.10729785714286,8.98168585714286,6.44987130066667,6.41215689816667,1.01647821056194,1.00588170300555,0.719879127804576,1.39729249557936,0.708209108984838
"TMEM161A",7.24610835714286,7.15208871428571,7.27887642857143,6.35334054283333,6.33410272033333,0.987024808597505,1.00303718195763,0.876793477228438,1.14398339860859,0.888319593987006
"TMEM161B",9.13599957142857,9.27469128571429,9.23679414285714,5.8730777335,6.148104294,1.01518079255602,0.955266445175889,0.642850044768735,1.48598643330506,0.633237005154688
"TMEM163",5.2032855,5.251455,5.161626,4.09094665233333,4.0764428975,1.00925751623662,1.00355794382456,0.786223752729565,1.27642791297066,0.779012036156328
"TMEM164",9.258694,9.286444,9.35579257142857,7.14519746333333,6.89992578583333,1.00299718297203,1.03554700225959,0.771728438517714,1.34185414269377,0.769422338985012
"TMEM165",8.78681321428571,8.77752985714286,8.85078257142857,6.72707097683333,6.56749584633333,0.998943489873239,1.0242977131975,0.765587114779722,1.33792444180858,0.766396820781995
"TMEM167A",8.19759592857143,8.18583657142857,8.29794785714286,7.5382486555,7.27132589216667,0.998565511493208,1.03670895340022,0.919568215021019,1.12738667612225,0.920889220023171
"TMEM167B",10.2619842857143,10.40971,10.2705142857143,7.30352584033333,7.26534288,1.01439543368736,1.00525549323191,0.711706979565401,1.41245698313337,0.701607041918875
"TMEM168",7.83898228571429,7.92942285714286,7.84024742857143,6.33548904116667,6.43843408133333,1.01153728483267,0.984010857474627,0.808203005218219,1.2175293226099,0.798984888977088
"TMEM169",6.44142207142857,6.44700628571429,6.30658085714286,5.44805231766667,5.40453121433333,1.00086692258694,1.00805270644342,0.845784091968128,1.19185583651461,0.845051497737614
"TMEM17",4.23511721428571,4.238969,4.19100714285714,2.77154256516667,2.7092606875,1.000909487393,1.02298851415592,0.654419328895509,1.56320033499387,0.65382468358855
"TMEM170A",10.1898786428571,10.29643,10.1998414285714,7.17539956066667,7.348564084,1.01045658745088,0.976435597301198,0.704169285244283,1.38664894615854,0.696882274794921
"TMEM171",4.86658107142857,4.91427771428571,4.79949171428571,4.642574032,4.66719489866667,1.00980085241714,0.994724697125097,0.953970346709376,1.04272077277485,0.944711369995254
"TMEM173",9.25317257142857,9.308913,9.26399342857143,7.78635123883333,7.6233770695,1.0060239261876,1.021378211762,0.841479090412254,1.21378917598726,0.836440434971659
