"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means","Fold_Change_Post_EGCG_to_Overweight_Females","Fold_Change_MI_Males_to_Healthy_Males","Fold_Change_Overweight_Females_to_MI_Males","Fold_Change_Overweight_Females_to_Healthy_Males","Fold_Change_Post_EGCG_Females_to_MI_Males"
"PDZD7",5.42709057142857,5.47735328571429,5.40396214285714,4.701710206,4.66193325116667,1.00926144747802,1.00853228750613,1.15428010950205,1.16412875925892,1.16497041411112
"PDZD8",8.69176178571429,8.67333471428571,8.77981885714286,7.96152500166667,8.03717025183333,0.997879938281458,0.990588074185761,1.09172071731166,1.08144552291046,1.08940620201155
"PDZD9",3.843408,3.768141,3.80498014285714,3.22787428633333,3.2293200015,0.980416599018371,0.999552315916045,1.19069321140319,1.19016015700357,1.16737538879817
"PDZK1",4.41926321428571,4.47260585714286,4.44892428571429,3.21024426183333,3.19811474116667,1.01207048330697,1.00379270965814,1.37661276022714,1.38183385273837,1.39322914156962
"PDZK1IP1",10.7550987142857,10.4923608571429,10.6189551428571,5.27811762733333,5.23349480616667,0.975570855821731,1.00852639064705,2.03767696623304,2.05505099605963,1.98789826183619
"PDZRN3",4.37287621428571,4.46178485714286,4.44003514285714,3.57751012483333,3.52169383916667,1.02033184533482,1.01584927259885,1.22232392409775,1.24169686917488,1.24717602507155
"PDZRN4",3.49563771428571,3.56378771428571,3.43478028571429,2.85647322916667,2.83790810983333,1.01949572740948,1.00654183243954,1.22376001237915,1.23176564532634,1.24761810399511
"PEA15",9.561642,9.58876928571429,9.43344328571429,8.47554900866667,8.48321641883333,1.00283709489587,0.999096167091808,1.12814426419135,1.12712461028019,1.13134491652509
"PEAK1",7.64579035714286,7.644707,7.61512157142857,5.66983201433333,5.69720375333333,0.999858306716212,0.995195583625742,1.34850386004635,1.34202508602039,1.34831278610622
"PEAR1",6.22325,6.024117,6.20447328571429,5.17796811966667,5.14761000466667,0.968001767565179,1.00589751651203,1.2018710536983,1.20895910808282,1.16341330436538
"PEBP1",9.05770728571429,9.20439642857143,9.07752614285714,7.60701113766667,7.83564325016667,1.01619495289812,0.970821526044446,1.19070514316252,1.15596218415401,1.20998855687159
"PEBP4",5.35349642857143,5.44071614285714,5.38178857142857,4.4443006515,4.45691380066667,1.01629210282466,0.997169981352392,1.20457566856206,1.20116669695758,1.22420073921436
"PECAM1",11.6757971428571,11.6593485714286,11.69453,9.17075874616667,8.83791801466667,0.998591224973572,1.03766053621992,1.27315497725175,1.3211026763861,1.27136138831502
"PECR",6.68089342857143,6.61370457142857,6.70904971428571,6.30653722,6.244842546,0.989943132926575,1.00987930016579,1.05936002524242,1.06982576091542,1.04870618228565
"PEF1",8.62621271428571,8.67566257142857,8.61812914285714,6.3472655745,6.32354758766667,1.00573251075306,1.00375074062534,1.35904392419648,1.36414134545459,1.36683465810582
"PEG10",5.8879315,5.84571528571429,5.95366342857143,4.47493427933333,4.51431040366667,0.992830043235777,0.991277488517104,1.3157582061467,1.30428149008487,1.30632427669646
"PEG3",4.88174564285714,4.731722,4.64076228571429,3.20908254766667,3.19066246333333,0.969268443333042,1.00577312221052,1.52122781833913,1.53001005244444,1.47447811943649
"PELI1",10.8780528571429,10.9462885714286,10.8758028571429,8.21695394366667,8.032680006,1.00627278752749,1.02294053012557,1.32385467068698,1.35422459864174,1.33215892975348
"PELI2",9.057463,9.06064028571429,9.10637742857143,7.63053066133333,7.54904884666667,1.00035079201696,1.01079365312395,1.1870030279673,1.19981512690826,1.18741941915362
"PELI3",6.70445007142857,6.76295142857143,6.67695814285714,6.05612292666667,6.02314913466667,1.00872575028818,1.00547451030396,1.10705316794465,1.11311374191959,1.11671303744388
"PELP1",7.22199842857143,7.228388,7.23451428571429,6.29277787816667,6.26267555733333,1.0008847373053,1.00480662307312,1.14766460351775,1.15318099468122,1.14867998520646
"PEMT",8.30277692857143,8.45583842857143,8.19944585714286,6.323531735,6.24023441683333,1.01843497679352,1.01334842773566,1.31299679933866,1.33052324223178,1.33720186486443
"PENK",5.448557,5.39561342857143,5.31430142857143,3.9776429035,3.93441963866667,0.990283010450552,1.01098593154847,1.36979541205313,1.38484389068535,1.35648512434933
"PEPD",9.43913064285714,9.56372028571429,9.43594328571429,7.6732274055,7.626038698,1.01319927094678,1.00618784002662,1.23013826438812,1.23775016317877,1.24637519264179
"PER1",7.16423064285714,7.27877957142857,7.02747928571429,6.264608865,6.27600260716667,1.01598900625647,0.998184554264898,1.14360382224073,1.14152767155899,1.16188891090946
"PER2",7.34981364285714,7.30924157142857,7.25699885714286,6.053115473,6.16421085383333,0.994479850320015,0.981977355501355,1.21421996253683,1.19233650780887,1.2075172865992
"PER3",6.26750378571429,6.305775,6.29424142857143,4.94974750433333,5.1306250725,1.00610629296674,0.964745510418181,1.26622697020955,1.22158678468008,1.27395892305204
"PERP",6.41991007142857,6.43414671428571,6.46249957142857,5.20188539433333,5.29490422433333,1.00221757667923,0.982432386676133,1.23415061747075,1.21246953663961,1.23688744109871
"PES1",7.16808664285714,7.20889257142857,7.11986514285714,5.88986514166667,5.8525359085,1.00569272256385,1.00637830057778,1.21702050394124,1.2247830265247,1.2239486640247
"PEX1",7.78729035714286,7.815692,7.891136,5.93293865916667,6.177715457,1.00364717912837,0.960377456757745,1.31255197542134,1.2605453280175,1.317339087591
"PEX10",7.31936678571429,7.43983528571429,7.23949442857143,5.84565843583333,5.80530601533333,1.01645886912446,1.00695095493561,1.25210305495225,1.26080636686196,1.27271125526404
"PEX11A",5.257654,5.36129528571429,5.24646971428571,4.1249073825,4.17624836283333,1.01971245839195,0.987706435088909,1.27461140638107,1.25894188832031,1.29973713069527
"PEX11B",9.42697221428571,9.54869514285714,9.39482242857143,6.59507001883333,6.587408307,1.01291219766056,1.00116308439925,1.42939683541879,1.4310593445784,1.44785348989309
"PEX11G",6.43383007142857,6.46738514285714,6.43263657142857,5.35360443083333,5.33975707166667,1.00521541151321,1.00259325639365,1.20177539348515,1.20489190520804,1.20804314670863
"PEX12",7.08141335714286,7.03643542857143,7.14313457142857,5.05631831416667,5.24975612866667,0.993648453168454,0.963152990394407,1.40050782350912,1.34890329828357,1.39161243248015
"PEX13",7.66918357142857,7.697828,7.72280914285714,6.12133706333333,6.1840631605,1.00373500364213,0.989856814922699,1.25286085247075,1.24015285296803,1.2575402923178
"PEX14",6.99018985714286,7.01700057142857,7.00683414285714,5.90558482883333,5.827293451,1.00383547726652,1.01343529006934,1.18365751398813,1.19956029603131,1.18819740547437
"PEX16",7.33037978571429,7.31332685714286,7.31278228571429,6.9219863765,6.9008167215,0.9976736637023,1.00306770283205,1.05899945290282,1.06224814852363,1.05653586403629
"PEX19",7.7208125,7.77054728571429,7.75197428571429,6.46913775216667,6.56204806316667,1.00644165179692,0.985841263260244,1.19348401530237,1.17658578932659,1.20117202375413
"PEX2",7.24860221428571,7.39722642857143,7.33161157142857,5.880199997,5.93297204083333,1.02050384472648,0.991105293692583,1.23271355021663,1.22174892522628,1.2579889174425
"PEX26",7.49887664285714,7.50789371428571,7.461831,6.47216626883333,6.454538462,1.00120245629553,1.00273107162303,1.15863473393258,1.16179904837588,1.16002794156261
"PEX3",7.30566421428571,7.47392757142857,7.42845457142857,6.15092685366667,6.33923077766667,1.0230319040415,0.970295461609727,1.18773387947715,1.1524527928568,1.21508965221611
"PEX5",6.63140071428571,6.61812571428571,6.66621742857143,5.40080912766667,5.413659524,0.99799816048344,0.997626301344523,1.22785318968506,1.22493863621958,1.22539522464941
"PEX5L",4.89551335714286,4.81099442857143,4.909909,3.05581675316667,3.03706693666667,0.982735430912856,1.0061736592874,1.60203106160399,1.61192145554616,1.57437268566118
"PEX6",6.88526278571429,6.82882642857143,6.87208457142857,5.47332915783333,5.50828005116667,0.991803311086404,0.993654844523394,1.25796614586211,1.24998415508231,1.24765498870064
"PEX7",5.79900014285714,5.74920657142857,5.80017671428571,4.6727470475,4.67837595416667,0.991413421244712,0.998796824641325,1.2410259070111,1.23953273522031,1.2303697403232
"PF4",8.77011714285714,8.77985185714286,8.76640871428572,8.00640205316667,8.10506702416667,1.00110998680259,0.987826754460412,1.09538805128933,1.08205362357986,1.09660391756997
"PF4V1",6.96653907142857,6.77407871428571,6.98128628571429,5.17628653383333,5.1777102595,0.972373605434557,0.999725027937966,1.34585653747986,1.34548646453255,1.30867537374696
"PFAS",6.67992392857143,6.60341185714286,6.55840228571429,5.79477844933333,5.79542348983333,0.988545966653705,0.999888698297694,1.15274880428603,1.15262050138178,1.13954518104183
"PFDN1",8.05246042857143,8.14162557142857,8.10591471428571,5.98546081366667,5.9972642305,1.01107303086405,0.99803186646783,1.34533675505571,1.34268895267602,1.36023371046699
"PFDN2",7.69921735714286,7.74083457142857,7.78252271428571,7.73698098616667,7.76750884833333,1.00540538243762,0.996069800142782,0.995119074340324,0.991208057496436,1.0004980735081
"PFDN4",4.30312521428571,4.28955242857143,4.35831571428571,5.21863262783333,5.31651049616667,0.996845830637412,0.981589828816493,0.82456948422374,0.809389018866485,0.821968652419277
"PFDN6",7.45531514285714,7.44682042857143,7.40910514285714,4.4263034679,4.3643017882,0.998860582802613,1.01420655186304,1.68432083270472,1.70824922396854,1.68240168858202
"PFKFB1",5.20079128571429,5.27937614285714,5.35605914285714,3.6249112545,3.6028653505,1.01511017320743,1.00611899192873,1.43473616885323,1.4435153078903,1.45641528087157
"PFKFB2",6.29668828571429,6.33536728571429,6.13364357142857,4.830416604,4.82958366216667,1.00614275286388,1.00017246659166,1.30354973533755,1.30377455411745,1.31155711920749
"PFKFB3",9.89501614285714,9.82367285714286,10.0025237142857,6.7058472535,6.46841585283333,0.992789977834874,1.03670626720183,1.47558030608177,1.52974335107457,1.4649413393685
"PFKFB4",8.54162114285714,8.51714985714286,8.49677528571429,6.40460733133333,6.14937905116667,0.997135053720482,1.04150472397993,1.33366820180667,1.38902173240347,1.32984731405379
"PFKL",8.71141264285714,8.594102,8.63991957142857,7.20867798433333,7.15587472883333,0.986533683150307,1.0073790078084,1.20846189298367,1.21737914272815,1.19218836223197
"PFKM",6.70510842857143,6.66359528571429,6.67444028571429,4.9500730035,4.957229907,0.993808729075842,0.998556269603333,1.35454738219629,1.35259178096688,1.3461610123735
"PFKP",7.73702735714286,7.76191585714286,7.69756385714286,6.84649344366667,6.67350880666667,1.00321680392884,1.02592109218874,1.1300715352762,1.15936422372197,1.13370675383075
"PFN1",12.6096492857143,12.61647,12.5558428571429,9.89328275283333,9.9618195145,1.00054091229115,0.993120055872633,1.27456675410425,1.26579780604941,1.27525618292743
"PFN2",5.89178485714286,6.003473,6.00037957142857,4.04221842866667,4.04513662183333,1.01895658880377,0.999278592186254,1.45756221765736,1.45651072088453,1.48519262527341
"PFN3",5.69121728571429,5.690417,5.58909371428571,5.588072413,5.53997915616667,0.999859382329981,1.0086811259533,1.0184580415376,1.02729940407434,1.01831482834079
"PFN4",4.87704885714286,4.93605271428571,4.77901671428571,3.6529726125,3.6035356,1.01209827066966,1.01371902986056,1.3350904522126,1.35340659799305,1.35124273787194
"PGA3",6.35154397619048,6.42073614285714,6.29299180952381,5.23811174833333,4.84786618216667,1.01089375542798,1.08049841961443,1.21256366441808,1.31017312308562,1.22577303641911
"PGAM1",10.3117573714286,10.4085571428571,10.343472,7.84486950233333,7.6668799185,1.00938732050627,1.02321538692733,1.31445875146317,1.3449744199784,1.32679799705543
"PGAM2",6.63452478571429,6.604788,6.60070357142857,5.14038868416667,5.100931533,0.99551787254178,1.00773528343037,1.29066597748723,1.30064964463703,1.28488104807015
"PGAM5",7.81088335714286,7.89258271428572,7.70675871428571,6.06636253666667,6.08086553116667,1.0104596821393,0.997614978587231,1.28757279340492,1.28450190472215,1.30104039555515
"PGAP1",6.38711678571429,6.54767985714286,6.45235642857143,3.661737679,3.70024044733333,1.02513858393629,0.989594522604314,1.74428573142863,1.72613560567863,1.78813460469702
"PGAP2",8.37390778571429,8.45185957142857,8.31305471428571,6.58564644408333,6.57205057691667,1.00930888991246,1.00206874049546,1.27153922653069,1.27416971122017,1.28337584520983
"PGAP3",6.90416692857143,6.85209271428571,6.90624657142857,6.1269334665,6.1939643455,0.992457567317757,0.989178032797573,1.1268552149817,1.11466042480328,1.11835598538007
"PGBD1",4.44816507142857,4.42627028571429,4.39950428571429,4.2880857885,4.289329689,0.995077793795263,0.999710001191284,1.03733117545313,1.03703035064801,1.03222521750495
"PGBD2",6.29975121428571,6.21473471428571,6.30003828571429,5.0440222005,5.15993597516667,0.986504784537013,0.977535811447171,1.24895390303025,1.22089716705879,1.23209900100552
"PGBD4",7.00598185714286,7.18919628571429,6.89931071428571,5.39290313,5.5321835375,1.02615114231057,0.974823610504625,1.29911138551136,1.26640445127185,1.33308463223115
"PGBD5",4.79381321428571,4.80894014285714,4.68090028571429,4.5654413225,4.46228985116667,1.00315551063324,1.0231162642441,1.05002186550076,1.07429444840576,1.05333522066248
"PGC",5.22948,5.24617657142857,5.115907,4.314218816,4.28303726466667,1.00319277852264,1.00728024282921,1.21214992169743,1.2209746674728,1.21602004793365
"PGD",11.91414,11.9555828571429,11.97402,9.28009707233333,8.9613675765,1.0034784598085,1.03556705972749,1.28383786367058,1.32950020164816,1.28830364207999
"PGF",5.54563364285714,5.45392571428571,5.59042985714286,5.58922796216667,5.53462406533333,0.983463038765723,1.00986587276548,0.992200296784347,1.00198921867029,0.975792318939786
"PGK1",11.2695357142857,11.3887928571429,11.3306557142857,9.30931338133333,9.16709920333333,1.01058225874434,1.01551354194447,1.21056572624174,1.22934588841232,1.22337624598386
"PGK2",3.20046264285714,3.37645714285714,3.22634714285714,3.82642389783333,3.85967149516667,1.0549903309738,0.991385899713233,0.836410896521257,0.829205969177679,0.882405408551055
"PGLS",7.4649985,7.60651871428571,7.42605214285714,6.84470983266667,6.715967987,1.01895783559578,1.0191695144938,1.09062307716435,1.11152979204932,1.11129893015819
"PGLYRP1",8.61815192857143,8.63674471428571,8.67655728571428,5.5019019235,5.343425225,1.00215739822973,1.02965826072732,1.56639504818527,1.61285160092634,1.56977438608929
"PGLYRP2",5.54070628571429,5.49077914285714,5.49069442857143,4.85980009566667,4.798487067,0.990989029144916,1.01277757505867,1.14010991741301,1.1546777574579,1.12983642017561
"PGLYRP3",5.01980064285714,5.01815857142857,5.15779142857143,4.093937575,3.9732430425,0.999672881147002,1.03037683101914,1.2261546618373,1.26340135480326,1.22575356353072
"PGLYRP4",5.48335428571429,5.45878671428571,5.28699342857143,4.17432112033333,4.05915061583333,0.995519608956768,1.02837305520292,1.31359186982635,1.35086248446304,1.30770646457832
"PGM1",8.67734528571428,8.73006571428571,8.71616328571429,5.9243474045,5.87951143683333,1.00607564028347,1.00762579818891,1.46469217506103,1.47586162199692,1.47359111784271
"PGM2",9.8339325,9.870349,9.75741528571429,7.22289186416667,7.00017264916667,1.00370314724043,1.03181624599309,1.36149518571459,1.4048128514617,1.36653700285443
"PGM2L1",6.88825342857143,6.63530628571429,7.149024,5.60000818766667,5.74878484483333,0.963278479010666,0.974120329568366,1.230043456676,1.19821033740064,1.18487439006388
"PGM3",6.62570628571429,6.66710357142857,6.714621,5.0436797365,5.212759252,1.00624798080826,0.967564296119156,1.3136651476432,1.27105549391566,1.32187290227415
"PGM5",5.48951185714286,5.37548314285714,5.419006,3.488593796,3.4714938075,0.979227895438946,1.00492583004557,1.57356005833557,1.58131114774943,1.54087390427072
"PGM5P2",6.71728378571429,6.54627114285714,6.5685235,2.95835139616667,2.9468064125,0.974541399721589,1.0039177950807,2.27061727501957,2.27951308820979,2.21281053742959
"PGP",7.68853971428571,7.656711,7.64130842857143,6.85172269266667,6.86674395616667,0.995860239334321,0.997812461976755,1.12213235403042,1.11967764683887,1.11748699464952
"PGPEP1",7.16033714285714,7.13976028571429,7.24154942857143,6.668207636,6.635581987,0.997126272585729,1.0049167727961,1.07380236695094,1.07908200921716,1.07071655165153
"PGPEP1L",5.36892014285714,5.41450242857143,5.40465228571429,4.39099712883333,4.29605232083333,1.008490028628,1.02210047758021,1.22271092085265,1.24973341614603,1.23309177157445
"PGR",4.14132028571429,4.18994328571429,4.11229528571429,2.5376863205,2.5140163215,1.0117409416914,1.00941521293938,1.63192757602064,1.64729252165052,1.65108794253529
"PGRMC1",9.71161114285714,9.79066257142857,9.88926685714286,7.022316273,7.05497897033333,1.00813988816156,0.995370262977299,1.3829640769951,1.37656131700677,1.3942212499133
"PGRMC2",8.09207364285714,8.18631142857143,8.07878757142857,5.6870730765,5.82311217333333,1.01164569056999,0.976638077237063,1.4228889859522,1.38964756336215,1.43945951079805
"PGS1",9.63278892857143,9.69498728571429,9.57284057142857,7.3105838175,7.143417904,1.00645694176464,1.02340139072731,1.31764974850744,1.34848458511401,1.32615773619974
"PHACTR1",5.7660005,5.78600857142857,5.71058342857143,4.38086419433333,4.36393802616667,1.00347000861838,1.00387864540357,1.31617878213581,1.32128377291941,1.32074593385314
