,Pretreatment_Placebo1,Pretreatment_Placebo2,Pretreatment_Placebo3,Pretreatment_Placebo4,Pretreatment_Placebo5,Pretreatment_Placebo6,Pretreatment_Placebo7
ID_REF,GSM1923000,GSM1923004,GSM1923010,GSM1923012,GSM1923007,GSM1923020,GSM192998
7918359,8.195473,7.919754,7.396497,7.862072,7.87361,7.67401,7.50828
8139792,2.295084,2.557003,2.332878,2.452318,2.185297,2.140456,2.199923
8159017,5.523846,5.497807,5.240144,5.518841,5.550562,5.189144,5.15874
8026877,5.446462,5.134669,4.727202,5.214029,5.308856,5.295204,4.611869
8149361,5.463837,5.497697,5.633967,5.614704,5.312988,5.408467,5.145387
7958275,7.067481,6.952265,7.178371,7.010081,7.055205,6.935359,7.211235
8043489,5.143911,5.159049,5.004836,4.978494,4.95982,4.425225,4.606191
7990078,3.533704,3.836864,3.274069,3.494945,3.471157,3.648518,3.471157
7907966,4.323745,3.964564,4.358085,4.058685,3.805659,4.712741,3.803655
8063531,5.82868,5.58148,5.896187,5.599649,5.547496,6.063959,5.264144
7920852,8.990386,9.149148,9.038925,8.951544,8.924999,8.896086,9.044279
8094391,5.846219,5.573749,5.091421,5.178191,5.464449,5.351459,5.417281
8049737,5.083794,5.503774,5.439478,5.671598,5.38408,5.267527,5.373251
8165698,8.874171,8.273478,9.000104,8.778909,8.57905,8.386543,8.788943
8072731,2.295631,2.335387,2.901665,2.156542,2.179624,2.236377,2.432671
8143597,4.2521,4.547913,4.396807,4.082168,4.064238,4.391531,4.144744
7898007,4.482672,4.53061,4.621052,4.866654,4.232022,4.373921,4.20793
7921110,9.944048,9.871981,9.76182,9.987751,9.966406,9.560784,9.788972
7941260,7.347222,7.115023,6.956281,6.816623,7.395076,7.334528,6.911359
7925846,4.026308,4.531034,4.024352,4.599767,4.029363,4.25541,4.677067
8053842,6.195491,6.478961,6.073342,6.477009,5.998458,6.052553,6.126204
7964677,7.163914,6.927278,6.958756,7.287512,7.099751,6.921356,7.059023
7898594,5.536187,5.593977,5.329849,6.006541,5.795816,5.852499,5.055669
8120860,7.581287,7.397809,7.65921,7.905924,7.128169,7.475141,7.754692
8084303,7.110499,6.921055,6.982812,6.962726,7.275612,7.112091,7.17696
8116658,6.870845,6.883169,6.94664,7.240137,6.973186,6.703567,7.057224
8066347,4.517958,4.652131,4.504893,4.748971,4.543704,4.433436,4.461724
8050619,4.191131,4.333219,4.148561,4.677021,4.428833,4.336349,4.334413
7953993,5.270707,5.152874,5.001321,4.962443,5.178621,5.198178,5.097618
8053484,8.172571,7.893672,8.096589,8.116302,7.951424,8.138201,8.028867
7903355,6.232836,6.385591,6.232123,6.386304,6.259645,6.396314,6.207917
7912303,7.642106,7.600707,7.706775,7.832323,7.17882,7.595306,7.993101
8000757,5.276546,5.52632,5.279571,5.537676,5.185858,4.955446,5.14007
8055021,7.932151,7.68832,8.023354,7.862051,7.771859,7.949414,7.818491
8177290,3.077632,2.966722,2.854486,3.052589,2.946842,2.958629,2.946694
7914805,4.564661,4.645001,4.372285,4.836941,4.538145,4.438899,4.543642
7988031,9.513251,8.967766,9.522555,9.829128,9.745922,10.03873,10.06499
8043621,8.775451,8.669855,8.769853,8.862761,8.686728,8.746555,8.548032
8106709,6.78833,6.352674,6.752883,7.107275,6.121716,7.163573,7.123158
8015890,5.548637,5.386217,5.539733,5.899437,5.284162,5.45344,5.69941
7942820,7.186641,7.545084,7.532206,7.702613,7.668162,7.532206,7.588361
7918367,5.063771,5.168969,5.298301,5.455853,4.760859,5.250582,5.195955
8165700,9.418653,9.428774,9.685293,9.454977,9.405677,9.153381,9.860488
8028332,8.467895,8.543497,8.471791,8.030741,8.351909,8.089931,7.748042
8088891,4.956766,4.917833,4.557498,4.670577,4.80211,4.70663,4.615161
8174831,5.316381,5.443261,5.070636,5.173591,5.038926,4.879507,5.206639
7967868,2.377741,2.26554,2.485122,2.432154,2.257068,2.320199,2.322189
8115395,3.180223,3.144764,2.904837,3.191429,2.962569,3.040412,2.997231
8082250,5.09557,5.241988,5.302635,5.374378,5.420217,5.163045,5.10136
8054209,5.253174,5.361843,5.403039,5.433569,5.332735,5.753436,5.620163
8001104,10.12552,9.812394,9.261338,10.05994,9.430405,9.43218,9.858525
7992639,6.229315,6.413507,6.000286,6.332932,6.225029,6.047354,6.313977
8119856,2.384567,2.866488,2.793001,2.621249,2.674465,2.726185,3.225367
7899813,10.44823,10.50328,10.60206,10.44581,10.45208,10.32491,10.76837
7970370,7.448605,7.674562,7.593727,7.183961,7.346916,7.315072,7.39671
7944082,6.068037,5.712861,6.23504,5.455072,5.891341,6.041957,5.896041
8045216,5.4182,5.680637,4.945905,5.788507,5.108066,5.366182,5.144552
7950701,5.671443,5.825838,5.22511,5.685436,5.248973,5.400514,5.258417
8157446,5.392341,5.107743,6.1606,5.326785,6.468585,7.48913,6.30702
8044773,5.783972,5.932706,6.035704,6.092438,6.078166,5.832075,5.751832
8139500,7.109888,6.809757,7.442213,6.585282,7.005872,6.796484,6.868536
8094499,6.10995,5.920735,6.441932,6.947433,6.417643,6.78418,6.68644
7927799,5.94149,6.02923,6.412979,6.240663,6.426324,6.273665,6.469111
8170013,5.551356,5.790469,4.659237,5.319316,5.022338,5.251506,5.621659
7990545,4.366123,4.422881,4.351064,4.790908,4.492681,4.127135,3.901246
7934706,8.138537,8.254591,8.106745,8.049635,8.07944,8.737928,7.811792
7977340,6.728317,6.619811,6.888829,7.212194,7.041236,7.031928,7.380044
8051204,8.654811,8.671176,8.653851,8.972767,8.778448,8.710558,8.896679
8156126,6.362309,6.201614,6.948704,7.376145,6.780396,6.997797,7.043656
7938368,6.318793,6.33252,6.631374,6.020818,6.823283,6.766547,7.162034
8057821,3.981263,4.067673,4.021806,4.050323,3.868644,4.016945,3.739651
7950534,5.396976,5.423492,5.309724,5.433533,5.37358,5.348773,5.42884
8118794,7.099706,6.8543,6.9733,6.927953,6.698579,6.803499,6.77103
8094772,3.755992,3.720038,3.537191,3.947524,3.487463,3.702204,3.617075
7986160,7.23543,7.671376,7.329156,7.47056,7.47056,7.461995,7.407125
8136614,8.073214,7.936882,8.088937,8.3052,7.987974,8.232346,8.454804
7971539,4.621548,4.606783,4.734008,4.645047,4.185667,4.702298,4.176898
7903407,8.018392,7.808384,7.948743,8.000148,7.711787,8.228973,8.071867
7995030,5.585093,5.575364,5.53793,5.276225,5.180109,5.525942,4.854365
8146660,3.824138,4.115166,3.85614,4.205277,3.698086,3.955878,3.861043
7964983,3.341087,3.300194,3.555978,3.398103,3.156307,3.454685,3.617055
8074061,6.92249,6.776787,7.212412,7.467712,7.131592,7.37069,6.881167
7948377,3.780944,4.148411,3.841372,3.85287,3.776307,4.105733,3.92756
8156935,7.452384,7.569241,8.04912,7.951687,7.773273,7.943544,7.834626
8059470,5.570881,5.991822,5.226068,6.091989,5.617425,5.520527,5.338247
8065683,6.04595,6.153997,5.707988,6.070485,6.091654,5.970673,6.081927
8076569,7.954786,8.054348,7.733624,8.096698,7.889387,7.979657,7.613231
7924342,4.39891,4.729838,4.315725,4.411528,4.5537,4.666482,4.523722
8129695,5.239013,4.803385,4.713522,5.095323,4.652883,4.503162,5.232033
8087271,10.39877,10.40864,10.40024,10.26444,10.35016,10.28011,10.35016
8176669,5.331607,5.579113,4.995111,5.700671,5.440455,5.554596,5.362638
8165653,12.83515,12.7418,12.90098,12.63043,12.76945,12.60222,12.94822
8027884,7.517627,7.390078,7.447135,7.277676,7.068907,7.439178,7.708442
7927233,9.398334,9.265759,9.398334,9.081244,9.398334,9.294863,9.382202
8043474,9.347239,9.128321,9.639825,9.590477,9.561001,8.967034,9.41655
8148435,5.418463,5.439435,5.241039,5.523356,5.162793,5.422175,5.17635
8160213,7.197945,6.729064,6.886043,7.123649,6.952974,7.070424,6.824604
7909839,4.141724,3.477677,4.481813,3.471457,3.658715,4.289603,3.556195
8089835,6.055285,6.239971,6.439526,5.619766,5.647665,6.068111,6.066447
8036737,9.411734,9.368709,9.40808,9.426064,9.647916,9.443729,9.344191
8175436,4.92646,4.983014,5.009887,5.411068,4.891329,5.396745,5.194599
8053560,5.697688,5.747655,5.494191,5.59644,5.461282,5.785177,5.475321
7976826,2.697482,2.71489,2.710254,3.175808,3.073047,2.950522,2.616239
8124181,2.228351,2.110148,2.243977,2.120562,2.311915,2.077579,2.160592
7989596,9.373222,9.148163,9.345,8.954689,9.247721,9.371788,9.139194
8049007,5.728066,5.815985,5.291835,5.587626,5.488838,5.642757,5.506775
8065163,2.399302,2.441941,2.409114,2.133041,2.166254,2.558973,2.280581
7974771,8.138917,8.036588,8.496672,8.250493,8.510002,8.398993,8.397398
8065738,7.660869,7.666975,7.489659,7.92002,7.661645,7.528406,7.68307
7908328,6.656991,6.510906,6.258064,6.486825,6.243181,6.582777,6.503903
7977270,6.362682,6.272483,5.417455,5.920739,6.822668,5.679869,5.601975
8002919,9.132149,9.046912,9.182237,9.151007,8.881279,9.179973,9.180494
7929689,7.044575,7.331841,7.453366,7.359641,7.264072,7.074269,7.104548
8045148,6.688444,6.592967,7.03345,6.943946,6.721412,7.161494,7.178679
7931379,6.814418,6.830859,6.75369,7.058165,6.919976,6.852284,6.968721
8038109,5.468353,5.568496,5.677501,5.793359,5.535919,5.749,5.61158
7902265,5.121799,5.162519,5.049273,5.149572,5.149572,4.758131,5.645592
8142448,4.120355,3.756579,3.922947,3.763942,3.67656,3.584685,3.220516
8151207,2.722778,3.066173,3.417648,3.418142,3.183426,3.003018,3.343607
7902977,6.363066,5.89655,6.637168,6.391016,6.690993,6.762082,6.669208
8132318,4.597418,4.493653,5.0344,4.245466,4.727749,4.805125,5.631263
8021438,4.805624,4.524926,4.748966,4.91789,4.513706,4.798762,4.919048
8016414,9.280943,9.286203,9.001445,9.525403,8.999929,9.30267,9.362788
8051814,12.03379,11.90414,11.72335,11.57166,11.92767,11.40408,11.51563
7905490,5.311916,4.961393,5.208928,4.924969,5.122244,5.025956,5.109564
8055314,5.236499,5.311646,5.267784,5.294381,5.179711,4.811989,4.935091
8095806,3.139244,2.92461,3.118668,3.04118,3.36954,3.347464,3.491097
7898357,5.884592,5.897802,5.414674,6.076055,5.7663,5.752193,5.652998
8119386,5.092111,5.199823,4.474022,5.036914,4.998486,4.896436,4.953472
8042335,9.759222,9.966646,10.0535,9.978512,9.866302,9.752666,10.05525
8151447,5.629424,5.676331,5.794619,5.966763,5.406899,5.554271,6.604868
8133741,6.917013,6.783995,6.412616,6.544644,6.411231,6.481349,5.848658
7944970,5.423109,5.46561,5.210958,5.26849,4.742455,5.427805,5.576528
7901374,2.754802,2.959813,2.55948,2.743234,2.625956,2.480107,2.550076
8166659,2.815702,2.896597,3.079783,2.896075,2.741071,2.732154,2.777556
8065325,7.508975,6.913373,7.602523,7.025227,8.347544,7.983197,8.10397
8115147,12.07147,12.02558,12.26342,12.1819,12.10159,11.64174,12.06803
7931930,9.463751,9.299431,9.138275,9.310932,9.093417,9.288415,9.169317
8065569,12.25762,12.57113,11.98229,12.34544,12.43879,12.45346,12.82929
7956930,9.830757,9.712542,9.360352,9.785774,9.429853,9.65554,9.806283
7910054,3.33876,3.457505,3.263084,3.447918,3.205751,3.25541,3.159853
7930872,5.816551,5.668626,5.616454,5.666326,5.413455,5.590523,5.580683
7925442,4.876626,4.687654,4.687654,4.871608,4.800597,4.716473,4.606865
8067798,6.439335,6.378429,6.004312,6.570786,6.483888,6.230164,6.250889
8023184,5.877081,5.74569,5.484756,6.099111,5.498939,5.740097,5.784022
8070482,5.334872,5.681973,5.296364,5.480855,5.37025,5.310232,5.190142
7944527,4.793513,4.727854,4.915007,4.85911,4.964948,5.296059,4.643554
8012520,4.696599,4.562322,4.750179,5.105852,4.451985,4.680345,4.746167
7973694,6.290583,6.141138,5.788191,5.992841,5.82543,6.121382,5.775977
8055872,5.882289,5.892859,5.826963,6.393687,6.236387,5.948658,5.705299
8078956,3.726211,3.508527,3.140355,3.340966,3.445478,3.340966,3.14071
7937247,6.625988,6.767836,6.313897,6.704378,6.099924,6.405799,6.136911
7976854,3.520072,4.020769,3.526338,3.744002,3.761423,3.746092,3.537164
8019643,5.623047,5.476315,5.718209,5.518349,5.514415,5.778641,5.947143
8103376,2.777207,2.96465,2.917503,2.787758,3.005201,2.538999,2.51743
7978776,7.526045,7.213821,8.467141,7.571743,7.870678,7.882392,8.454739
8058824,5.38693,5.457487,5.359091,5.578294,5.205045,5.416695,5.830334
7997626,8.889958,8.80319,8.618538,9.147093,9.07099,8.918392,8.730573
8087653,5.993845,5.975832,5.942684,6.085468,6.123187,5.870515,5.802256
7978538,5.685779,5.730327,5.986751,5.654439,5.635617,5.531851,5.47128
7973584,8.499058,8.587576,8.665934,8.183443,8.575733,8.396207,8.26775
7920468,1.978905,2.040087,2.291312,1.891239,2.120598,1.875193,2.578701
8117698,6.619755,6.820939,6.446202,6.560547,6.587834,6.657372,6.257335
8062395,5.378562,5.843728,5.13127,5.457818,5.444878,4.899428,4.896026
7901993,5.728005,5.859183,5.080295,5.623518,5.847404,5.313145,4.891455
7960099,5.729184,6.202604,5.701072,5.894974,5.759936,5.703147,5.536188
7992973,7.358476,7.296971,7.284096,7.177251,7.329736,7.253498,7.349291
7978059,5.515362,6.050011,5.688568,5.587377,5.778744,5.600002,5.417783
7992181,6.407796,6.539562,6.104989,6.611985,6.242388,6.168142,5.881735
8137271,4.854832,5.386179,5.563481,5.433383,5.216489,5.568853,5.226219
8065795,4.546128,4.49464,4.366968,4.36278,4.37389,4.149164,4.37389
8085287,5.411124,5.505583,5.45791,5.601707,5.26887,5.311087,6.184563
8072108,6.890264,6.985711,7.24969,7.261953,7.11071,6.848266,7.121231
7995825,9.524579,9.604157,9.493031,9.765309,10.01973,9.417244,9.957267
8012006,5.90551,6.248234,5.532465,5.897985,5.65349,5.620791,5.65264
7959823,2.146896,2.417514,2.552851,2.271019,2.512464,2.25688,2.188571
8159815,8.820002,8.570397,9.183765,8.98059,8.844788,9.244407,8.931311
8097476,5.35933,5.213941,5.018836,5.016487,4.576062,4.560153,4.857896
8130495,3.518886,3.298788,2.774433,3.131429,3.378894,2.566713,3.624355
7919217,6.688812,6.577206,6.546378,6.47173,6.607547,6.222369,6.676634
8023591,4.318263,4.458495,4.505062,4.533623,4.145067,4.287211,4.347279
8092682,5.508742,5.67865,5.36149,5.808175,5.433561,5.697855,5.381616
8022434,4.437805,4.938154,4.835857,4.780247,4.662268,4.648961,4.748879
8042953,7.432586,7.680043,7.754232,7.855645,7.754232,7.66137,7.75352
8155393,6.549646,6.144708,6.212187,6.873731,6.40158,6.317207,6.811837
7996081,9.436377,9.605835,8.790987,9.840491,9.185403,9.469579,9.61216
7945418,6.965736,6.643679,6.690332,6.776543,7.14603,7.052047,6.55127
7950473,10.85159,10.7406,11.08255,10.73172,10.79939,10.41974,10.63569
8034544,6.356575,6.916203,6.233769,6.794981,6.793909,6.737614,6.810896
8167150,4.370264,4.285779,4.609069,3.936143,4.075394,4.315658,4.256164
8099551,6.155065,5.906216,6.136311,5.933702,5.758993,6.205065,6.17065
7999916,5.93101,6.333245,5.941732,6.301024,5.859765,5.941339,6.023118
8079217,6.001613,5.333564,6.336414,6.334937,5.961811,6.039819,6.018065
8084818,7.711654,7.779371,7.999558,7.858672,7.681602,7.53418,7.905289
7957126,5.841285,6.37879,5.710898,6.044804,5.745594,5.781221,5.90925
7907649,6.545642,6.366488,6.403972,6.528995,6.141209,5.943803,6.879074
8106252,8.912161,9.045024,9.347701,9.007374,9.165835,9.077497,8.961805
8175367,2.64186,2.893364,2.748134,2.863562,2.495658,2.873084,2.83051
8092222,4.889542,5.040445,4.605158,4.362266,4.555471,4.564384,4.226693
7925728,4.376045,4.396028,4.360961,4.159963,4.722329,4.084351,3.887605
7942289,6.632602,6.620693,6.579549,6.559734,6.361362,6.681978,6.726524
8149157,6.976916,7.137624,7.208085,7.638054,7.219944,7.06252,6.803009
8076882,4.998421,5.306176,4.773027,4.657189,4.441739,4.877506,4.903921
7930577,6.663236,6.554712,6.57707,6.594219,6.392513,6.502583,6.593966
8021453,6.858006,6.836791,6.765353,6.897778,6.608616,6.926758,6.897916
8127690,4.455356,4.065996,4.125923,4.412252,4.175314,4.256471,4.102611
7921690,5.508239,5.489618,4.919407,5.060909,5.047595,5.861021,6.880769
7939971,2.820279,3.340076,3.024839,3.180865,2.803117,2.882284,2.958629
8010057,2.669698,2.677537,2.667379,2.730822,2.815269,2.541504,2.397127
8093872,5.54904,5.662604,5.487115,5.94408,5.461129,5.41063,5.390812
8047465,1.974638,1.954625,2.091294,2.020306,2.031615,1.94931,2.088497
8029693,5.956689,6.022456,6.013558,5.900509,6.056907,5.991977,5.565804
8140028,5.151754,4.675846,4.534759,4.750464,4.696089,4.303906,4.427994
8072494,8.649822,8.592714,8.213286,7.980685,8.135048,8.269642,7.89713
8175724,5.711064,5.711064,5.590301,6.154247,5.456203,5.531853,5.414918
7965154,4.758855,4.36309,4.215818,4.688275,4.119912,4.474334,4.056082
7928589,9.066257,8.905788,8.762181,9.041149,8.894419,8.739138,8.704456
8061490,6.294355,6.127478,5.853695,5.826419,6.207223,5.828856,5.760706
7966996,11.24762,11.02833,11.30883,11.4879,11.43322,11.6145,11.50794
8157193,5.914811,5.689151,5.810129,5.94276,5.914811,5.900969,5.787853
8006573,9.028923,8.86729,9.100503,8.60251,8.652303,9.145583,9.109829
8023864,4.412195,4.704784,4.312395,4.616173,4.116258,4.130935,4.271051
8040171,2.673197,2.575799,2.638146,2.496206,2.583963,2.399919,2.438763
7954591,7.097693,6.92544,7.450469,7.529533,7.272705,7.449944,7.608494
7901135,8.505477,8.283883,8.427485,8.494846,8.622941,8.162143,8.521912
8045319,3.608733,3.592094,3.675226,4.523397,4.138655,3.891092,3.727426
7950810,6.613335,6.124996,6.462466,6.698137,6.754848,6.859221,6.805139
8020664,2.271355,2.316817,2.39539,2.494236,2.268731,2.210063,2.121045
7973545,8.237625,8.595062,8.401003,8.284867,8.27393,8.428179,8.694278
7927606,3.83023,4.130205,3.750086,3.905819,4.256315,3.687318,3.671468
7917331,6.975727,6.993814,7.244284,7.537685,7.35849,7.580916,7.251054
8004024,7.89244,7.950809,8.006069,6.833261,8.327385,7.930676,7.782217
8072636,5.41822,5.54049,5.07525,5.280033,5.187355,5.393898,4.943803
7938299,5.087983,5.265849,4.835918,5.709232,5.380783,5.132546,5.26384
8109057,3.37478,3.174857,3.410777,3.453646,3.312761,3.339626,3.268996
8108703,3.021876,3.075988,3.080179,3.180344,2.975179,3.217402,2.923511
8163444,4.631477,4.570301,4.952616,4.871527,5.113288,4.823801,4.871527
7915074,3.479985,3.079374,2.765511,2.92379,3.493493,3.715483,2.785677
7896882,6.183259,6.389398,5.651881,6.567403,6.207342,5.882422,5.985286
7945462,7.847368,7.940433,8.279337,7.702748,7.878126,7.547508,7.656262
7970840,4.700299,4.589231,3.624796,5.202405,4.292567,4.969062,4.693483
8133434,10.222,10.14516,10.17231,10.2928,10.01717,10.06496,10.10784
7979806,3.147363,3.997981,3.195302,3.414694,3.262769,2.954885,3.259456
8081109,3.339465,3.298732,3.174837,3.287171,3.150396,3.250989,3.118883
8176429,4.645851,4.544364,4.269291,4.822727,4.576482,4.333079,4.422231
8165021,7.029971,7.73369,7.288514,7.567663,7.288757,7.060329,7.189379
7973732,7.810632,7.892394,7.777362,7.717338,7.487524,7.887516,7.581374
7921834,5.710854,5.690109,5.688381,5.592566,5.640805,5.521784,5.34891
8021756,7.159424,6.949957,7.339854,6.676733,7.33405,7.241626,6.905152
7982889,6.680986,6.049142,6.736841,6.448873,7.046007,6.838581,7.578703
8061127,1.944901,1.858468,2.113771,2.051368,2.170185,2.152795,1.901285
8101881,3.355241,3.312785,3.28263,3.161086,3.596231,2.980129,3.134197
8115068,5.270012,5.434037,5.369945,5.63573,5.225542,5.283344,5.845619
8039820,7.628918,6.540517,7.017794,7.484948,7.025833,6.734124,8.161821
8175391,6.009752,6.262915,6.097109,6.429799,5.842927,6.152242,6.232613
8160805,7.064249,7.064249,7.047468,7.01967,7.315786,7.064249,7.066508
8118100,6.836836,7.292351,7.484027,7.56725,7.184418,7.390129,7.516845
7999102,7.235552,6.968309,6.868903,7.103889,6.827604,6.771304,6.712068
8005247,6.812652,7.230917,6.604813,6.84306,7.151486,6.858354,7.333505
8168107,4.255073,4.869572,4.84648,4.640243,4.68817,4.974808,4.466998
8030187,5.965797,5.942937,5.405222,5.633781,5.627337,5.522596,5.554484
8131860,8.279572,7.914506,8.320947,8.540653,8.320947,8.319859,8.455166
8102993,7.876671,7.607189,7.259297,7.166994,7.831058,8.076311,8.950498
7923489,7.943626,7.620775,8.060263,7.727668,7.948286,7.929914,8.038238
8041467,4.079215,4.242875,3.901619,4.05592,4.09334,4.03555,3.959893
7996022,6.025129,6.251421,5.84348,6.086756,5.686684,5.967867,5.398311
7923173,6.916959,6.699968,7.43192,7.546582,6.964844,6.819715,7.11409
7959330,5.182937,5.500369,5.580801,5.021032,5.122901,5.241139,5.144043
7984626,5.070937,4.894948,5.237827,5.573132,5.467395,5.137444,5.337397
8167603,6.24507,6.16583,6.552789,5.873318,6.188244,6.02705,6.299117
8060734,5.942241,5.717112,6.628608,5.36135,6.41323,6.427091,5.6083
7921360,4.529262,4.647656,4.043351,4.939116,4.583756,4.854669,3.960993
8101126,5.927854,5.638016,6.773777,6.23848,6.284395,5.132525,7.075863
8042925,7.199225,7.049689,6.776841,7.005012,6.95555,6.980185,6.930253
8164235,7.101137,7.060085,6.653711,7.250335,7.050918,7.130841,6.815765
7977397,7.586789,7.150821,7.361328,7.523187,7.457902,7.830377,7.353325
8018754,5.781934,6.031509,5.55105,5.865188,5.875451,5.559019,5.478374
