"","GSM1923001","GSM1923005","GSM1923011","GSM1923013","GSM1923021","GSM1923006","GSM1923014"
"MELTF",5.913987,5.82559,5.986772,5.655067,5.601325,5.778396,5.946765
"MEN1",7.371723,7.570713,7.360994,7.453983,7.193011,7.422307,7.618204
"MEOX1",6.181308,6.073408,6.316876,6.001021,6.017608,6.273748,6.344601
"MEOX2",6.048996,5.821951,6.001732,5.767222,5.74876,5.891435,5.574377
"MEP1A",3.395481,3.040892,3.295373,3.243889,3.182397,3.157679,3.479698
"MEP1AP1",4.175937,4.411796,4.236977,4.152169,4.056269,4.009394,4.201019
"MEP1B",3.588251,3.546412,3.716171,3.592533,3.502337,3.542507,3.372897
"MEPCE",8.213104,8.253233,8.266593,8.253128,8.097422,8.182792,8.397157
"MEPE",3.290735,3.286843,3.353592,3.219679,3.352978,3.138309,3.297943
"MERTK",6.500254,6.910149,5.856141,6.478217,6.306592,6.77773,5.79469
"MESD",8.078314,8.316517,8.316887,8.315626,8.029158,8.2054,8.2967
"MESP1",6.579996,6.596948,6.71876,6.458321,6.612657,6.66327,6.556474
"MESP2",6.688719,6.298563,6.565547,6.243472,6.315551,6.599272,6.296261
"MEST",7.098848,7.305273,7.311025,7.082833,7.416749,7.10534,7.295271
"MET",4.397183,4.278944,4.459354,3.993984,4.129403,4.010592,4.125911
"METAP1",9.034861,9.136065,9.157545,9.115221,9.025384,9.0295,9.166956
"METAP1D",5.471213,5.787745,5.41138,5.698902,5.749852,5.521563,5.79816
"METAP2",7.520087,7.994746,7.488857,7.82639,7.696583,8.021032,7.606438
"METRN",6.761961,6.477362,6.642542,6.539563,6.606535,6.597161,6.563014
"METRNL",7.150798,6.881828,6.94038,7.241464,6.966217,6.466877,6.486204
"METTL1",5.718175,5.7480615,5.562376,5.8065415,5.715885,6.040522,5.7821545
"METTL14",7.518673,7.816539,7.75075,7.952822,8.136216,7.964942,7.649299
"METTL15",7.0771695,7.3632,7.019062,7.2132705,7.0648655,7.1648855,7.103383
"METTL16",6.9041055,6.9088015,6.878452,6.8801845,6.7623965,6.855387,7.115315
"METTL17",7.772746,7.877171,7.80592,7.616926,7.653674,7.861256,7.96703
"METTL18",5.374407,6.001022,5.50927,5.918932,6.276711,6.407106,5.575021
"METTL21A",6.74108,6.975843,6.76545,7.031672,6.947424,7.044518,7.053977
"METTL21C",3.842482,3.431996,3.6495,3.453801,3.488936,3.579697,3.613599
"METTL21EP",5.87857,6.866592,5.650568,6.276212,5.789138,6.359751,6.289021
"METTL22",8.174691,8.262102,8.020206,8.500805,8.21133,8.175438,8.199443
"METTL23",7.970395,8.409852,7.922989,8.252933,7.956229,8.105471,8.287575
"METTL24",5.120748,4.832669,5.307827,5.235568,4.428532,4.717277,4.959574
"METTL25",7.382981,7.596738,7.366855,7.900245,7.728734,7.594731,7.67486
"METTL26",6.895157,7.185666,7.028367,7.139828,6.929493,7.116385,7.346569
"METTL27",5.712162,6.090444,5.99199,6.155882,5.740903,5.919699,5.919699
"METTL2A",7.422229,7.750899,7.52680633333333,7.66217366666667,7.30468033333333,7.519284,7.691247
"METTL2B",5.955451,6.482326,6.122021,6.13918,6.211728,6.133371,6.553754
"METTL3",8.425216,8.664518,8.377905,8.55203,8.554142,8.510945,8.546998
"METTL4",8.440541,8.709732,8.071001,8.749886,8.696239,8.799099,8.825871
"METTL5",7.227202,7.563051,7.317858,7.456658,7.624817,7.490991,7.418152
"METTL6",7.287239,7.67466,7.446973,7.781722,7.518218,7.485921,7.539999
"METTL7A",8.599554,8.456935,8.939096,8.599554,8.34362,8.614038,8.68946
"METTL7B",5.04464,4.938418,5.178016,4.894147,5.19077,5.379297,5.043406
"METTL8",6.618134,6.357294,6.609399,6.190359,6.238078,6.238078,6.282783
"METTL9",9.936256,10.40963,10.00034,10.27495,10.37176,10.08807,9.969294
"MEX3B",6.415961,6.165591,6.347101,6.142358,6.188866,6.303179,6.250868
"MEX3C",8.857882,9.085114,9.084751,9.318543,8.982696,9.054914,9.306936
"MEX3D",6.670278,6.428578,6.630684,6.483232,6.492208,6.667949,6.602911
"MFAP1",6.193634,6.768668,6.403857,6.794654,6.581192,6.675198,6.592328
"MFAP2",6.317421,6.033731,6.303863,5.938486,5.936836,6.31696,6.037554
"MFAP3",9.185205,9.201229,9.120514,9.344362,9.278836,9.3226,9.386543
"MFAP3L",6.916676,6.871491,7.137306,7.327979,7.03619,6.613061,7.057244
"MFAP4",4.643549,4.192797,4.447556,4.417078,4.525781,4.310242,4.134536
"MFAP5",4.916156,4.583194,5.06971,4.568708,4.662388,4.68345,4.755548
"MFF",9.211082,9.234159,9.346598,9.306883,9.426194,9.247024,9.261608
"MFGE8",7.246271,7.537545,6.904297,7.469497,7.099519,7.016067,7.630951
"MFHAS1",7.668616,8.019152,7.503188,7.957992,7.947702,7.791257,7.667293
"MFN1",8.191475,8.151795,7.9962,8.234375,8.189796,8.046674,7.968697
"MFN2",9.88291,9.358219,9.551541,8.997277,9.439123,9.621068,9.401892
"MFNG",9.748657,9.910468,9.758571,10.00997,9.745643,9.895743,10.01536
"MFRP",6.4264475,6.055419,6.4030115,6.138151,6.1965375,6.2214035,6.215738
"MFSD1",10.1886,10.28481,10.39494,10.52075,10.38317,10.29659,10.27536
"MFSD10",8.613643,8.736546,8.543427,8.690359,8.445988,8.926741,8.838512
"MFSD11",7.385557,7.527267,7.531085,7.674734,7.78285,7.511807,7.671483
"MFSD12",7.34457,7.725747,7.326536,7.657813,7.5074,7.708781,7.636843
"MFSD13A",7.083025,7.207347,7.11091,7.265086,7.448002,7.285131,7.258357
"MFSD14A",10.90236,10.55274,10.84085,10.96772,10.91521,10.6907,10.81924
"MFSD14B",10.06527,10.28741,10.12265,10.17812,10.03345,9.969058,9.925874
"MFSD14C",9.749195,9.965199,9.732347,9.812848,9.637264,9.732347,9.888376
"MFSD2A",6.840984,6.634132,6.862806,6.377907,6.358817,6.754487,6.742639
"MFSD2B",7.74090666666667,7.763229,7.463259,7.63194133333333,7.98224633333333,7.74185633333333,7.53173033333333
"MFSD3",6.742965,6.998544,6.981587,7.033473,6.64135,6.743626,7.299903
"MFSD4A",5.272936,5.093019,5.173706,4.632629,5.116364,5.136505,4.952307
"MFSD4B",8.242462,8.451921,8.652405,8.561182,8.338123,8.265874,8.262198
"MFSD5",8.091646,8.338451,8.22867,8.643491,8.244019,8.194866,8.487342
"MFSD6",8.552223,8.76252,8.574649,8.438241,8.537874,8.552866,8.654697
"MFSD6L",5.814033,5.774884,6.103902,5.377337,5.617308,5.563769,5.777943
"MFSD8",8.626968,8.809551,8.707819,8.571453,8.686215,8.683492,8.678627
"MFSD9",6.376286,6.309824,6.606486,6.692782,6.294073,6.439195,6.451127
"MGA",8.270192,8.368069,8.320013,8.096502,8.253469,8.343678,8.32437
"MGAM",11.16228,10.49652,11.12534,10.8279,11.52064,11.0302,10.39314
"MGAM2",5.987586,5.941929,6.201766,6.413521,6.936739,6.345403,5.569739
"MGARP",5.510417,5.253144,5.529811,5.224417,5.460582,5.507473,5.541978
"MGAT1",7.581348,7.413216,7.676495,7.763425,7.460481,7.506588,7.650563
"MGAT2",6.219162,6.454777,6.265623,6.592529,6.370276,6.38586,6.459859
"MGAT3",6.86058,6.712883,6.805508,6.492423,6.591587,6.455753,6.5609
"MGAT4A",9.832921,10.01482,9.840535,10.05158,9.968662,9.846467,10.009
"MGAT4B",7.485906,7.612975,7.59706,7.766107,7.351835,7.609099,7.713089
"MGAT4C",3.275908,3.027452,2.996017,3.078145,3.037356,3.228064,2.960909
"MGAT4D",3.044278,3.128621,3.12713,2.787062,2.700311,2.839528,2.728849
"MGAT4EP",4.903995,4.785969,4.864886,4.874824,4.699923,4.726419,4.755242
"MGAT5",8.525053,8.493128,8.584226,8.670172,8.449339,8.329205,8.611416
"MGAT5B",5.952703,5.516679,5.843812,5.301685,5.604826,5.863236,5.8445
"MGLL",6.575098,6.62051,7.285691,6.546974,6.298044,6.777813,6.457237
"MGME1",7.425705,7.456029,7.461486,7.733086,7.564388,7.325766,7.353748
"MGMT",6.621445,7.029046,6.655313,7.106532,6.820031,6.721582,6.957641
"MGP",3.762287,4.029058,3.497728,3.530113,3.349436,3.804121,3.740494
"MGRN1",8.2580395,8.3383775,8.0920665,8.2314105,8.214696,8.348202,8.2612465
"MGST1",7.459426,7.995019,7.840899,7.995837,7.820487,8.060141,8.133505
"MGST2",6.806417,6.958133,6.81682,7.37127,7.009654,6.702786,6.709363
"MGST3",8.643857,9.410784,8.826423,9.522386,9.106918,9.270966,9.237166
"MIA-RAB4B",6.227192,5.841397,6.445616,5.935419,6.1562,6.087872,6.375703
"MIA2",5.0302045,4.9048965,5.083709,5.0784775,4.990408,4.971824,5.0834995
"MIA3",8.401316,8.303317,8.466068,8.386545,8.470198,8.418243,8.275837
"MIB1",7.072841,7.174706,7.178633,6.912196,7.051719,6.948135,7.079199
"MIB2",6.938051,6.537062,6.676354,6.543764,6.764568,6.871777,6.779348
"MICA",6.8221595,7.4231865,7.196219,7.648648,7.6352345,7.3333665,7.2671605
"MICAL1",8.956762,8.649118,8.793658,8.98498,8.899107,8.815952,8.992215
"MICAL2",8.779664,8.8427765,8.4879715,8.7375595,8.8164275,8.566987,8.5488245
"MICAL3",7.19543,7.1769955,6.897624,7.394797,7.111719,7.099323,7.0727795
"MICALL1",6.963424,6.839962,6.732023,6.797777,6.692561,6.834327,6.811951
"MICALL2",6.356219,6.029572,6.079022,6.019823,5.956956,6.008209,6.161583
"MICB",8.630684,8.581986,8.7048425,8.7401465,8.5394705,8.6574655,8.0986235
"MICOS10",6.493615,6.910243,6.942451,6.948007,7.008549,7.018333,6.951906
"MICOS13",5.886461,5.648413,5.805373,5.649157,6.202799,5.748478,5.8199
"MICU1",8.902926,8.799932,8.836646,8.744452,8.834701,8.856448,8.855519
"MICU2",7.584826,7.865981,7.418999,7.743658,7.801066,7.820122,7.829696
"MICU3",6.254132,6.524561,6.162218,6.572794,6.172126,6.458683,6.453439
"MID1",3.805572,3.932303,4.044971,4.108127,3.737651,3.805213,3.648696
"MID1IP1",9.61688,9.584551,9.42056,9.695462,9.674836,9.476331,9.712189
"MID2",7.277089,7.32024,7.100716,7.187519,7.222389,7.301274,7.716396
"MIDN",9.60906,9.175983,9.181295,9.409702,9.416684,9.279525,9.513409
"MIEF1",8.220149,8.6217765,8.4946965,8.406486,8.194415,8.4637965,8.558989
"MIEF2",7.476541,7.564531,7.12861,7.184962,7.138882,7.407546,7.634061
"MIEN1",8.959018,8.980216,8.6448,8.973193,8.945763,9.050315,8.948022
"MIER1",8.889305,8.871387,8.819192,9.14986,9.246254,8.985297,8.9935
"MIER2",6.764866,6.680667,6.543524,6.598839,6.378655,6.78934,6.715744
"MIER3",7.314422,7.868766,7.320073,8.034243,7.711485,7.824686,7.775742
"MIF",8.341211,8.593912,8.728664,8.754084,8.428734,8.57916,8.56854
"MIF4GD",7.40367,7.78351,7.69598,7.572235,7.563944,7.407664,7.715676
"MIGA1",7.2917685,7.4847395,7.4408645,7.353576,7.5511035,7.484154,7.3216395
"MIGA2",6.498778,6.581264,6.533853,6.663321,6.667368,6.595829,6.594192
"MIIP",7.839513,8.090367,7.634553,8.006139,7.979679,8.007022,8.047606
"MILR1",8.38943,8.006135,8.30361,8.870632,8.035097,8.009283,8.644423
"MINAR1",5.43254,5.745625,5.397594,5.245388,5.02399,5.058676,5.341479
"MINAR2",3.419389,3.394457,3.359769,3.560606,3.479801,3.426274,3.229498
"MINDY1",9.466497,8.795865,9.085496,9.241085,9.2717,9.084275,9.009797
"MINDY2",7.008937,7.062609,6.496333,7.005297,7.272537,7.184938,6.937191
"MINDY3",7.801861,7.905883,7.678066,7.981628,7.996871,7.853307,7.797293
"MINDY4",5.386684,5.165393,4.961358,5.468856,5.110107,5.508479,5.079551
"MINK1",8.319255,8.135744,8.205782,7.964835,8.145171,8.165479,8.467973
"MINPP1",7.464972,7.91516,7.643826,8.126096,7.946464,7.955994,7.768891
"MIOS",7.783525,8.004406,7.571212,8.004508,7.706422,7.560926,7.787449
"MIP",5.416982,5.356753,5.288764,5.217189,5.252677,5.292026,5.138924
"MIPEP",6.481002,6.481972,6.310397,6.23076,6.336107,6.307615,6.336107
"MIPOL1",3.849162,3.607908,4.326755,3.720154,4.059453,3.737186,3.674472
"MIR1-1",2.62408,2.460173,2.601968,2.59733,2.585583,2.621033,2.443661
"MIR1-1HG",6.730197,6.421883,6.818934,6.516206,6.664135,6.651577,6.59479
"MIR1-1HG-AS1",6.086806,5.60745,5.881147,5.546952,5.710465,5.689623,6.046953
"MIR100",2.497686,2.746439,2.288928,2.459562,2.415891,2.629883,2.608899
"MIR101-1",6.645416,6.866655,6.164721,6.85226,7.020297,6.215259,6.46523
"MIR103A1",4.708329,4.867462,4.544973,5.386584,4.950671,4.950846,5.216054
"MIR105-1",3.4003145,3.6970075,3.738958,3.3521015,3.655329,3.8359815,3.3002055
"MIR106A",2.97049166666667,3.006679,3.052082,3.106017,2.99772933333333,3.053758,2.95065
"MIR107",5.42993,5.453402,5.586372,5.555198,5.08968,5.380163,5.226243
"MIR10A",2.492177,2.503299,2.606741,2.408735,2.519304,2.452349,2.386214
"MIR10B",3.213219,2.909033,3.110326,2.97905,2.927245,3.075171,2.909033
"MIR1193",3.056336,2.903492,3.090506,3.2286,2.968748,3.326382,3.066169
"MIR122HG",2.96388,2.815269,2.946092,2.815269,2.815269,3.003389,2.815269
"MIR124-2HG",5.560767,4.890733,5.492629,4.969258,5.256626,5.48794,5.36129
"MIR124-3",4.303257,4.446465,4.5484,4.517874,4.527407,4.382251,4.48257
"MIR125B1",3.37956,3.317208,3.37956,3.499982,3.641116,3.529486,3.312152
"MIR128-1",4.494024,4.226489,4.183286,4.106706,4.29402,3.857612,3.892805
"MIR128-2",4.088979,4.012351,4.345473,3.719517,3.746519,4.009404,3.781476
"MIR129-1",5.467362,5.102767,5.485246,5.20489,5.335974,5.497561,5.258973
"MIR129-2",4.442725,4.633055,4.437006,4.392523,4.335463,4.29753,4.154947
"MIR130A",3.549041,3.274604,3.485929,3.19425,3.389472,3.498326,3.302376
"MIR132",5.161095,4.843037,5.0823275,4.691749,4.971982,5.0250615,5.038308
"MIR133A1HG",2.787497,2.7363165,2.923461,2.837414,2.913082,2.8521265,2.875037
"MIR133B",4.59947,4.59947,4.724034,4.576716,4.597041,4.753406,4.76718
"MIR134",2.567739,2.52357,2.645861,2.566867,2.573465,2.627925,2.740235
"MIR135A1",3.704701,3.556134,3.677919,3.626669,3.445637,3.691311,3.50776
"MIR136",3.188919,2.832165,3.132769,2.847656,2.772687,2.947905,2.746114
"MIR137HG",3.941151,3.8178825,4.0584175,3.5946695,3.759353,3.8843625,3.8012715
"MIR138-1",6.309919,5.821278,6.21903,5.788672,6.041826,6.015247,6.01292
"MIR138-2",5.664937,5.486147,5.646966,5.514848,5.107677,5.54106,5.398777
"MIR139",6.65239,6.342194,6.871243,6.711339,6.752501,6.792326,7.064725
"MIR140",5.220398,4.86276,5.31382,5.113583,5.180801,5.123484,5.328983
"MIR141",4.420135,4.168984,4.421581,4.0925385,4.263437,4.0213205,4.1758005
"MIR142",9.439023,9.485681,9.269459,9.276264,9.22814,9.348321,9.422621
"MIR144",2.5687875,2.5467195,2.674034,2.574442,2.5242715,2.5970065,2.5601585
"MIR145",3.420717,3.467525,3.725527,3.630083,3.382325,3.37309,3.437584
"MIR147A",6.421609,6.144952,6.153564,5.810865,5.806199,5.708979,6.190536
"MIR148A",3.186546,3.009337,3.591825,2.922107,3.026535,3.228309,3.205427
"MIR148B",5.445736,5.923286,6.044305,6.059599,5.89872,6.000076,5.666237
"MIR149",6.204026,5.787528,6.158006,6.117512,6.04833,6.000213,6.212981
"MIR150",5.797439,5.345547,5.848658,5.676492,5.516649,5.889286,5.866663
"MIR153-1",3.014145,3.211648,3.27442,3.166096,3.191431,2.945201,3.061418
"MIR153-2",3.86284,3.980266,3.887215,3.648048,3.929125,3.812789,3.819949
"MIR155HG",5.526471,5.897815,5.385474,5.698842,5.7829,5.768353,5.230927
"MIR17HG",5.775995,5.932794,5.284445,6.268747,6.241675,5.754416,5.880619
"MIR181A2",5.508957,4.865246,4.828636,5.096792,5.044917,4.965744,5.241293
"MIR181B1",5.471669,5.8117855,5.2715965,5.7407655,5.1341075,5.431921,5.605611
"MIR181B2",5.105708,4.946193,5.00983,5.216642,5.351714,5.216642,5.364372
"MIR181D",6.122317,5.956786,6.131032,5.69394,6.157646,6.481466,6.377675
"MIR182",3.388152,3.118294,3.278476,3.27156,3.474768,3.347565,3.165154
"MIR183",3.3586945,3.348817,3.5399525,3.392642,3.2229825,3.186599,3.4827
"MIR184",3.99097,3.763186,3.843912,3.902564,4.004672,4.045677,3.713068
"MIR185",7.088405,6.701674,7.030027,7.02901,7.013281,6.922903,7.053516
"MIR187",6.567794,6.236768,6.563818,6.321385,6.393501,6.516827,6.376624
"MIR190A",2.14784,2.151889,2.056295,1.977297,2.054042,2.125273,2.077244
"MIR191",6.0991605,5.7989095,6.264318,5.842976,6.0707,5.966211,5.88126
"MIR1915HG",5.12253,4.807765,4.812194,5.019305,4.819344,5.147897,4.878889
"MIR193A",5.807914,5.524094,5.773777,5.691812,5.566978,5.67204,5.49285
"MIR194-1",2.548039,2.6507985,2.571341,2.5707555,2.534644,2.470033,2.5674655
"MIR194-2HG",5.753063,5.341124,5.716482,5.5354925,5.4562685,5.6886475,5.5209315
"MIR196A1",5.64629,5.341926,5.823705,5.267605,5.712338,5.760789,5.750645
"MIR196A2",3.441906,3.266466,3.60471,3.191822,3.367518,3.327081,3.390015
"MIR199A1",3.032489,2.653624,2.748067,2.653624,2.796687,2.653624,2.744631
"MIR200A",4.362227,4.217874,4.0177685,3.986403,4.375432,4.3507735,4.234948
"MIR202HG",2.510412,2.551945,2.61955,2.67117,2.693583,2.699824,2.543679
"MIR204",3.641427,3.417767,3.278476,3.230596,3.191868,3.398612,3.14063
"MIR205HG",5.082788,4.897686,4.952902,4.963381,5.315778,4.775048,4.992712
"MIR206",4.828169,4.75286,4.807766,4.804403,4.903934,4.781006,4.870516
"MIR208A",3.572923,3.41298,3.577751,3.571882,3.278577,3.585438,3.149627
"MIR210",7.332587,7.023137,7.219728,6.866261,6.959706,7.296059,7.276586
"MIR211",5.632373,5.336742,5.655882,5.390294,5.476229,5.50427,5.357847
"MIR216A",3.130576,2.999595,3.14514,2.989168,3.056557,3.345254,2.986141
"MIR217",3.421661,2.972558,3.419389,2.894076,3.12214,2.958417,2.897926
"MIR218-1",3.144432,2.959336,3.354184,3.109714,3.146821,3.024812,3.340859
"MIR218-2",4.922867,4.919906,4.798379,4.614877,4.919906,5.014168,5.065266
"MIR219A1",4.956565,4.720016,4.699103,4.58662,4.525715,4.724823,4.62612
"MIR219A2",4.151306,4.246333,4.165447,3.650934,4.048969,4.056036,4.343661
"MIR221",4.59684,4.924264,4.72539,4.575654,4.91465,4.794337,4.773608
"MIR222",4.651463,4.554511,4.426311,4.658795,4.759706,4.792119,4.219187
"MIR223",11.73996,11.65444,11.69358,11.79424,11.89007,11.71507,11.95054
"MIR22HG",6.330428,6.716537,6.401917,6.583093,6.491668,6.543826,6.402994
"MIR24-2",7.86783066666667,8.02668866666667,7.49567933333333,7.622925,7.90943066666667,7.52179933333333,7.54024833333333
"MIR26A1",3.194931,3.093874,3.292893,3.336096,3.186791,3.134698,3.169438
"MIR27B",5.4081545,5.611467,5.571452,5.3654455,5.3082475,5.5545145,5.7864415
"MIR28",3.878682,3.97097,3.963157,3.616831,4.180642,3.941709,3.640238
"MIR298",5.360714,5.151249,5.218524,5.316456,5.244483,5.176569,5.191629
"MIR29A",4.8517885,4.484009,4.0943345,4.5266355,4.7606475,4.325628,4.3977095
"MIR29B2CHG",7.5606865,7.359975,7.202599,7.684726,7.6570725,7.3042145,7.670535
"MIR301A",3.144183,3.671762,3.632187,3.845646,3.788254,3.602463,3.606225
"MIR301B",4.200462,4.24171,4.385291,4.126696,4.200462,4.344761,3.919192
"MIR302A",2.716867,2.500741,2.515851,2.394197,2.446895,2.463489,2.340468
"MIR302CHG",2.134591,2.264308,2.338904,2.227942,2.185427,2.27966,2.266416
"MIR30A",4.479945,4.209254,4.090531,4.108009,4.438973,4.373675,4.436641
"MIR30B",2.655786,3.18191,2.555588,2.571197,2.909479,2.451685,2.849402
"MIR30D",4.398035,4.827044,4.83662,4.625486,4.717922,4.828427,4.539858
"MIR30E",8.174915,8.039792,8.073583,8.050931,8.133203,7.983747,7.982583
"MIR31",4.811453,5.011582,4.631797,4.527737,5.248568,4.577483,4.498234
"MIR3142HG",3.490727,3.362604,3.362604,3.362604,3.191547,3.350049,3.360582
"MIR3154",3.117401,3.387806,3.232782,3.204996,3.328964,3.09732,2.987493
"MIR31HG",4.354111,4.317059,4.484047,4.245776,4.354111,4.074703,4.253144
"MIR32",7.153836,7.127438,6.909362,6.615713,6.611587,6.90348,7.006312
"MIR320A",6.481258,6.291874,6.147998,6.483962,6.447322,6.594294,6.350904
"MIR320C1",5.23226,5.179444,5.06099,5.089333,5.342265,5.21127,5.063881
"MIR326",7.491298,7.367209,7.810868,7.098939,7.19556,7.651316,7.633916
"MIR331",5.46564,5.579721,5.390338,5.357698,5.276886,5.575078,5.473588
"MIR339",7.304849,6.867012,7.538134,6.9635,7.061868,7.069323,7.197723
"MIR33A",3.501159,3.061667,3.624757,3.343906,3.269411,3.242178,3.311332
"MIR34AHG",4.85858,4.8422465,4.7837365,4.582322,4.87934,5.1697685,4.9036615
"MIR34B",3.1302415,3.136404,3.0812615,2.950069,3.0037355,2.9573395,3.209927
"MIR3655",4.6835385,4.756868,4.225194,5.0538035,4.618456,6.2089745,5.217071
"MIR365A",5.167339,5.629439,5.467749,5.515078,5.203142,5.491746,4.900631
"MIR369",3.0317115,3.058321,3.4293915,3.1102135,3.0720585,3.00441,2.921019
"MIR375",5.593435,5.40984,5.660365,5.203029,5.581665,5.675755,5.397691
"MIR377",2.679088,2.551578,2.585189,2.567575,2.769007,2.518607,2.539751
"MIR380",3.169872,3.233016,3.185875,3.022484,3.098916,3.007511,2.851922
"MIR381HG",2.700394,2.905577,2.907822,2.607686,2.904972,3.024472,2.814058
"MIR411",3.077793,3.375146,3.310435,2.979377,3.077793,2.988934,2.986217
"MIR429",5.608675,5.363713,5.45011,5.069982,5.212453,5.281065,5.615179
"MIR433",4.91712,4.606142,4.614944,4.482225,4.898773,4.589192,4.675872
"MIR4453HG",6.914482,7.146675,6.847524,6.960581,7.122962,6.945773,7.198033
"MIR455",3.946682,3.797951,3.861793,3.637857,3.74709,3.974998,3.883788
"MIR495",2.401418,2.655257,2.478545,2.658492,2.622043,2.60399,2.392832
"MIR496",2.972145,2.850638,3.163053,2.995504,2.671985,2.961103,2.815269
"MIR497HG",3.908236,3.762665,3.8367,3.617111,3.699911,3.856761,3.770075
"MIR503HG",5.756928,5.7001705,5.5595235,5.591478,5.35235,5.478723,5.4089715
"MIR504",5.098186,4.945656,5.158144,5.123432,5.123432,5.123432,5.32958
"MIR5087",5.397728,5.590386,5.403283,5.300763,5.182903,5.46296,5.115215
"MIR509-3",2.837808,2.739886,2.802409,2.733044,2.735805,2.945742,2.720287
"MIR516B1",3.189168,3.324437,3.694615,3.154296,2.68917,3.017253,3.010829
"MIR516B2",2.944542,3.035238,2.654176,2.716725,2.56879,2.562318,2.815269
"MIR519A2",2.94365875,2.965764,2.87142675,2.792142,3.009532,2.94773725,3.13471625
"MIR520C",2.739438,2.739847,2.693456,2.985957,2.869595,3.367352,2.633433
"MIR532",5.507566,5.335182,5.575529,5.771179,5.548209,5.451323,5.378973
"MIR548AD",3.004035,2.474798,2.229012,2.405735,3.389984,2.226802,2.584344
"MIR600HG",7.277818,7.088219,6.921953,7.655688,7.055588,7.072262,7.20532
"MIR668",5.16399333333333,4.93250333333333,5.123102,4.834079,4.87140566666667,4.92282066666667,4.95928566666667
"MIR7-2",5.19026,4.994521,5.109003,4.95658,5.217931,5.18274,5.262602
"MIR7-3",5.339428,4.761731,5.37071,4.857833,4.84133,4.882414,5.348653
"MIR7-3HG",5.709909,5.425303,5.793823,5.561149,5.408758,5.425303,5.400823
"MIR7111",7.57409,8.181056,7.905074,8.096826,7.617764,7.657885,8.182878
"MIR877",4.78427075,4.990888,5.04688675,4.51353625,4.52072625,4.58146525,4.59966975
"MIR9-3HG",4.63992,4.454285,4.643471,4.543396,4.437356,4.543396,4.546618
"MIR93",5.70714666666667,5.65588933333333,5.81359433333333,5.72383566666667,5.84261333333333,6.05760433333333,5.90148233333333
