,Posttreatment_Quercetin1,Posttreatment_Quercetin2,Posttreatment_Quercetin3,Posttreatment_Quercetin4,Posttreatment_Quercetin5,Posttreatment_Quercetin6,Posttreatment_Quercetin7
ID_REF,GSM192996,GSM1923003,GSM1923009,GSM1923016,GSM1923019,GSM1923023,GSM192997
7892855,6.34481,5.755122,6.310596,6.255625,6.568749,6.436994,6.635108
7892856,6.373881,5.836711,6.084564,6.820858,6.649839,6.387773,6.938263
7892857,11.0058,11.08352,11.11869,11.26881,11.13967,11.03546,11.18717
7892858,3.048182,3.078854,4.150652,4.84133,3.186546,4.733953,3.466964
7892859,5.953976,6.574028,6.464893,6.636286,6.108094,6.087518,6.345633
7892860,4.23391,3.685255,5.10668,4.88536,4.536598,5.221807,3.79287
7892861,10.31367,10.2095,10.3739,9.990539,10.23358,10.27522,10.47439
7892862,10.47579,8.822698,9.509106,8.671921,8.649351,9.294868,9.160605
7892863,7.769417,7.780733,7.662609,7.646721,7.38361,7.328709,8.020774
7892864,7.143467,4.759099,6.431819,7.328143,6.461827,6.231355,6.887762
7892865,9.773082,9.714725,9.704424,9.683137,9.740964,9.868636,8.943373
7892866,4.574867,2.999141,4.263445,4.008485,3.563808,2.89378,4.121207
7892867,4.063869,3.943255,5.290902,5.002223,4.372758,4.292768,4.869858
7892868,12.4208,12.34826,12.18423,12.32158,12.29766,12.19668,12.33349
7892869,10.55175,10.40392,10.43296,10.42428,10.43584,10.17767,10.38155
7892870,8.129827,8.627102,8.193748,8.341702,8.86013,8.743914,8.263078
7892871,9.730458,9.126206,9.201811,9.654991,9.181551,9.124182,9.562725
7892872,7.771773,7.50822,7.86422,7.829548,7.731864,8.087105,8.25164
7892873,4.213999,4.144827,5.002896,4.673997,5.883128,5.506222,5.578142
7892874,5.849209,5.043344,3.708173,5.772498,5.924371,5.856921,6.350852
7892875,5.527013,5.276487,5.690528,6.228116,6.227311,5.485337,6.176381
7892876,6.666619,5.109161,5.316377,4.651932,6.226857,5.069698,5.627143
7892877,6.479057,6.23694,7.203451,7.047581,6.208547,6.634,7.066122
7892878,7.275905,7.384086,7.898245,7.888195,7.407701,8.230482,6.934453
7892879,4.913251,3.320092,3.069707,5.151739,4.044603,3.656677,4.389145
7892880,11.60383,11.48386,11.72796,11.6644,11.22525,11.74003,11.52129
7892881,5.541538,5.942431,6.145018,6.268653,5.616585,6.702598,5.743397
7892882,11.06441,10.83598,10.78508,10.82561,11.03309,10.56869,10.89227
7892883,4.077848,4.453268,3.137365,5.282994,5.182968,4.012197,5.802547
7892884,10.82639,10.65458,10.7543,10.87613,10.79732,10.56364,10.82944
7892885,4.625942,5.160907,4.276886,4.172291,4.778002,4.161112,4.134899
7892886,6.927693,6.333201,6.214405,5.967175,5.671817,6.649689,7.443843
7892887,4.119208,4.577586,4.10191,4.030054,2.829251,3.070935,4.865532
7892888,6.222711,6.161534,6.794264,6.702395,5.988313,6.118433,7.005499
7892889,11.8167,11.99709,11.98023,12.12224,11.92255,11.93766,11.54296
7892890,11.33155,11.1821,11.22834,11.13628,11.3187,11.23806,11.27313
7892891,12.21834,12.00442,12.10087,12.14202,12.05232,12.00809,11.90347
7892892,7.175581,6.311682,7.257507,7.180034,6.709317,6.272806,6.944522
7892893,8.927438,8.154449,8.610312,8.821695,8.343412,8.510238,8.427592
7892894,10.72798,10.54344,10.90742,10.82039,10.68598,10.59001,10.77127
7892895,6.400376,6.519997,6.673279,5.438355,5.793972,5.985297,6.622818
7892896,10.62404,10.33805,10.45063,10.49016,10.53637,10.44993,10.11252
7892897,5.834794,6.544534,6.502903,7.029075,7.512179,6.900686,5.477327
7892898,7.377092,7.478851,7.454943,7.515144,7.760262,7.429283,6.439525
7892899,11.1693,11.26361,11.27201,11.25927,11.18462,11.16285,10.74128
7892900,12.3798,12.38442,12.16997,12.23656,11.91127,11.96861,12.2979
7892901,11.08993,10.94311,10.93893,10.99604,10.82376,10.98582,10.99522
7892902,11.85771,11.87934,11.74373,11.82037,11.68933,12.01103,11.62445
7892903,8.18534,8.422615,8.412554,8.667177,8.38681,8.412613,8.293724
7892904,6.181938,4.769436,6.941335,6.896352,6.128742,6.313086,7.111057
7892905,5.135086,4.308638,4.393706,4.898968,3.479451,4.590517,4.877563
7892906,12.74974,12.6687,12.67666,12.74256,12.67605,12.5573,12.61694
7892907,9.449953,9.874584,9.474109,10.95752,9.439089,8.025558,10.08444
7892908,6.292876,6.144116,5.90466,6.08581,6.309468,6.653804,5.880274
7892909,9.2355,9.11615,9.65107,9.227715,9.351458,8.951342,9.223364
7892910,6.553036,6.109301,5.588661,6.167901,5.5394,5.179444,5.884446
7892911,6.233458,6.562181,6.020478,6.333212,6.548769,6.62944,6.348384
7892912,5.120612,4.536617,4.584416,4.087894,5.288826,3.697218,3.85333
7892913,7.371452,7.442712,7.654967,7.543994,7.55223,8.500277,7.614276
7892914,6.701541,5.382779,6.591329,6.13761,5.637386,4.763109,6.930142
7892915,9.00057,9.075729,9.146194,8.79406,8.959982,8.937959,8.517125
7892916,6.19142,6.862499,6.440771,6.32872,6.483358,6.585673,6.034481
7892917,6.903177,5.647987,5.520373,5.590637,5.245235,6.158768,6.179492
7892918,8.086417,7.991211,8.207479,8.770094,8.100805,7.935131,8.222732
7892919,7.694704,7.581867,7.274861,6.873791,7.763857,7.562787,6.310107
7892920,10.40107,10.46497,10.41255,10.66973,11.02664,10.33197,10.61287
7892921,3.00695,2.696739,3.103988,3.521091,3.536361,3.291918,3.318011
7892922,5.713495,5.030483,5.403562,4.995741,4.655962,5.071635,5.826513
7892923,2.391983,2.150011,2.78545,2.029699,2.128039,2.295155,2.491117
7892924,10.91691,10.93775,10.87933,11.08543,11.31394,11.25331,10.78279
7892925,8.74213,9.221435,9.048466,8.981325,9.096371,9.020911,9.037726
7892926,8.502579,8.515853,8.285266,8.890961,8.459953,8.556009,7.875113
7892927,4.831422,4.223243,4.108863,4.717147,4.610453,4.922488,5.03446
7892928,10.75896,10.78962,10.84689,10.82614,10.65343,10.78517,10.53091
7892929,5.656025,5.021704,5.274297,5.426374,5.628637,5.403945,5.613904
7892930,11.31041,11.16338,11.19553,11.14557,11.19221,11.07594,10.6425
7892931,6.469866,6.193145,6.954597,7.163468,6.639338,6.510164,6.663443
7892932,9.031003,8.990399,8.866899,9.258722,9.11837,9.091182,9.247656
7892933,8.701319,8.502438,8.548364,8.884962,8.472042,8.556542,8.936589
7892934,6.163682,5.478903,6.177408,6.455714,6.971786,6.690684,7.175477
7892935,9.751941,9.628819,9.747295,9.740626,9.83897,9.680472,9.868797
7892936,5.839409,6.481025,6.141243,6.838711,5.908247,6.338516,6.997945
7892937,7.468867,7.385633,7.154104,7.370907,7.416224,7.35923,7.257972
7892938,9.657806,9.166205,9.291613,9.530117,9.72183,9.618993,9.356049
7892939,10.42949,10.19916,10.37675,10.41073,10.35909,10.51458,10.54558
7892940,11.11258,11.13482,11.09013,11.24936,11.14162,11.08006,10.16888
7892941,11.71141,11.38218,11.29322,11.3123,11.38509,10.85711,11.20225
7892942,5.456244,5.960051,5.821289,5.772678,4.687901,6.153001,5.390539
7892943,2.063247,2.157218,2.143388,2.050389,2.114352,2.098917,2.200051
7892944,9.153296,8.959555,9.380637,8.690454,9.067173,9.198096,8.775447
7892945,5.577017,4.607984,5.471984,5.086163,3.902486,4.984702,6.068236
7892946,5.857961,6.489389,6.419939,6.697189,5.849225,6.896596,6.832356
7892947,11.53365,11.48234,11.57678,11.65576,11.45567,11.2956,11.54019
7892948,10.47519,10.57212,10.5091,10.70288,10.56141,10.704,9.954458
7892949,7.93195,6.932043,6.942073,7.335694,6.688222,6.310885,7.795504
7892950,3.884028,3.425233,3.929115,2.584804,3.181411,3.675848,3.562175
7892951,7.651114,7.068221,7.615572,7.375139,7.502642,8.062229,7.950443
7892952,7.480443,5.824191,8.093466,7.284863,8.140327,6.842454,7.961907
7892953,6.428557,6.216717,6.395209,6.818966,6.518796,5.407867,6.659192
7892954,10.34152,9.903961,10.02687,9.657506,9.761796,9.762673,10.2315
7892955,9.950772,9.846773,9.882176,9.951263,9.719777,9.781446,9.055831
7892956,10.85749,10.81863,10.78112,10.90143,10.78554,10.72926,10.23207
7892957,5.256588,5.132489,5.398565,4.759277,5.101354,5.168489,4.340962
7892958,7.002669,6.599264,6.646548,7.150526,6.803029,6.97041,6.960459
7892959,6.611786,6.976135,6.957387,7.076603,7.225239,7.01048,6.691943
7892960,8.966099,8.437272,8.740515,8.459364,8.442422,8.794573,8.360516
7892961,6.294906,6.539061,6.495144,6.392419,6.336409,6.568025,7.537413
7892962,5.665102,4.880942,4.824187,5.157277,4.606157,6.802406,5.438144
7892963,5.913794,5.353359,5.706917,6.193596,5.898273,5.499303,6.254467
7892964,5.062222,4.907278,5.553277,5.274493,4.882703,4.607816,6.309015
7892965,2.839278,2.546655,2.538306,3.109874,2.309181,2.352722,3.657547
7892966,9.954976,9.570993,9.95731,9.876549,9.802297,9.787498,10.03304
7892967,10.34804,9.875567,10.33335,10.06242,10.28118,9.949245,10.41231
7892968,10.21676,11.37981,10.97116,10.30593,10.24867,11.01833,10.97932
7892969,11.68415,11.78693,11.70115,11.86579,11.67845,11.68182,11.29237
7892970,3.804872,3.545321,2.593721,2.926418,3.417397,2.284266,2.815255
7892971,2.085065,2.167633,2.183192,2.071823,2.145781,2.086786,2.194841
7892972,10.85195,10.44925,10.35354,10.34469,10.27713,10.63711,10.57707
7892973,5.468736,5.281404,6.24843,6.013786,5.878043,5.770294,6.016208
7892974,7.580576,7.330391,7.557874,7.362546,7.831077,7.605744,7.823207
7892975,5.062204,3.475373,5.563408,5.564338,4.597495,5.367118,5.681201
7892976,5.938766,4.52817,5.63312,5.845793,3.729902,4.556451,6.832487
7892977,9.960805,9.764835,9.399144,10.37873,9.041019,8.973898,9.804304
7892978,7.105861,6.439762,7.286908,6.779799,6.972105,7.111167,7.00721
7892979,10.97346,10.4902,10.82577,10.63411,10.50664,10.79727,10.87928
7892980,7.427776,7.27486,7.533801,7.354739,7.07233,7.313903,7.559369
7892981,10.32969,9.835366,10.04876,10.02974,10.11878,9.719975,10.2864
7892982,6.672458,6.488016,6.384935,6.26683,5.605042,4.958161,7.456904
7892983,11.63224,11.62006,11.69589,11.99595,11.91229,11.60199,11.83764
7892984,7.597359,7.570424,7.752556,7.419481,7.622378,7.972391,7.813555
7892985,4.682281,5.389653,5.662591,5.723465,5.377595,5.281116,4.21234
7892986,10.98828,10.81183,11.14757,10.98887,10.80732,10.36695,11.07064
7892987,12.10935,12.06546,12.18674,12.28006,12.24542,12.2,11.77476
7892988,3.474784,3.315105,3.015287,3.629432,3.289442,3.575333,3.106482
7892989,7.153995,7.495989,6.918983,7.556292,7.795187,7.358295,6.962223
7892990,7.462292,6.970605,7.32379,7.319632,8.125203,7.79711,7.664372
7892991,8.700207,8.846623,9.026602,8.78426,8.904778,9.049608,8.417181
7892992,11.52492,11.54842,11.34366,11.51496,11.31396,11.50177,10.62861
7892993,10.67812,10.63509,10.73494,10.88661,10.71168,10.69324,10.31379
7892994,3.258755,2.651292,3.7305,2.831295,3.495126,2.188451,3.320293
7892995,4.756652,5.044613,3.986712,3.262227,4.580535,4.139153,5.162375
7892996,7.24684,7.760353,7.60034,7.579955,7.368197,7.641886,7.599972
7892997,3.443527,3.34406,3.941985,4.960126,3.893494,4.376414,5.08276
7892998,8.973674,8.341045,8.869137,8.802939,8.775254,8.797139,8.560885
7892999,4.894854,4.360673,5.226366,4.459896,5.248085,4.222556,5.122053
7893000,5.83978,5.915645,5.414054,5.526533,5.471828,5.664337,6.264927
7893001,9.120272,8.688367,8.744568,8.852067,8.517689,8.546168,9.147825
7893002,10.77525,10.96411,11.12039,10.8543,11.00504,10.77579,10.7607
7893003,6.20623,6.137159,6.447473,6.660642,7.04795,6.586815,6.361514
7893004,7.649292,7.791553,7.549201,7.37393,6.749568,7.075831,7.765646
7893005,5.677659,5.070025,5.8199,5.473992,5.050883,5.296048,5.945343
7893006,6.379863,4.848408,6.53804,6.695651,5.91291,6.522696,6.301105
7893007,9.568923,9.653622,9.889274,9.848131,9.450089,9.512601,9.807351
7893008,4.655987,5.017878,4.249971,5.013981,4.433765,5.241852,5.437714
7893009,4.43171,4.120509,3.892342,4.976192,4.060261,2.673677,5.726432
7893010,5.945918,5.530507,6.227167,5.451138,5.923149,6.092033,6.025889
7893011,5.407208,5.622032,5.13986,5.517143,5.418625,5.172316,5.233711
7893012,10.08122,9.983324,9.851822,10.23624,10.09593,9.874466,10.09872
7893013,6.205934,6.040555,5.089987,5.616827,6.386339,6.113344,5.731963
7893014,8.098536,7.676013,7.721675,7.984713,6.813741,7.253523,7.86519
7893015,12.20164,10.97549,11.38287,11.43135,11.40182,11.34103,11.75378
7893016,3.859643,4.912419,4.588309,4.188219,5.085917,4.137831,4.368686
7893017,5.007824,4.879236,5.425349,5.107387,5.727795,5.823591,4.928947
7893018,5.264869,5.505976,5.277269,5.503732,5.029088,5.512186,6.202098
7893019,7.609065,6.858715,6.988843,7.574719,7.659101,7.383258,8.037435
7893021,2.970865,3.473739,3.430423,2.927892,3.919134,3.395682,3.863282
7893022,4.104312,4.731467,4.365088,4.859819,4.714,3.846034,5.023926
7893023,10.16125,9.718055,9.638503,9.636704,9.651958,9.525002,9.946306
7893024,4.184518,3.573287,3.283906,5.338512,2.184504,3.744064,4.356029
7893025,8.032322,7.096935,7.650401,7.783163,7.989079,7.814922,7.990443
7893026,5.664308,6.319439,5.955926,5.826972,5.987715,6.100664,5.593653
7893027,6.330832,5.789454,6.837664,6.708638,7.354801,6.4209,7.011493
7893028,6.96296,6.050476,7.012887,6.872909,6.611241,6.390387,7.519306
7893029,9.085581,8.857077,8.626514,8.502818,9.190289,8.897056,8.2138
7893030,7.526477,6.206161,7.163369,7.381944,6.515937,7.184727,7.323503
7893031,7.939022,7.412148,7.611326,8.104486,8.126955,7.784167,8.103169
7893032,7.384467,7.230001,7.044372,7.183799,7.319715,7.409723,7.632417
7893033,9.021608,8.719101,9.327093,9.179572,9.218506,9.154125,9.009835
7893034,8.545138,8.43362,8.7585,8.76366,8.017193,8.629713,8.492689
7893035,6.762362,6.865888,6.910382,7.415281,6.896076,7.116242,6.967017
7893036,9.208817,9.404699,9.430407,9.203602,9.128356,9.242578,8.989219
7893037,6.560665,7.3604,6.790848,7.167248,7.339762,6.80548,7.036511
7893038,3.402264,4.01817,4.203371,2.643904,4.586546,2.124447,5.177256
7893039,9.663501,8.758921,9.213571,8.333551,8.76545,9.136113,8.59774
7893040,7.596642,7.648871,7.093509,7.545594,7.445024,7.672928,7.943461
7893041,3.839217,4.493961,4.001849,2.665556,4.07217,3.661108,4.686439
7893042,9.099571,9.085489,9.048532,9.440131,9.219584,9.140724,8.152514
7893043,7.076992,6.892371,6.948163,7.269533,7.118293,6.990719,7.094879
7893044,3.564644,3.20647,3.322887,3.345286,3.259878,4.410497,4.218801
7893045,3.961386,2.179698,3.501486,3.507384,2.772031,3.173554,2.780348
7893046,6.379045,6.048627,5.995818,5.757626,5.588925,5.184775,6.118221
7893047,6.515492,5.325032,6.715657,7.303011,6.604801,7.03896,7.666714
7893048,7.19279,7.54048,7.913899,7.158683,7.091414,7.116498,6.978365
7893049,6.477597,4.901607,5.40212,5.834794,5.699817,5.741808,6.998891
7893050,9.8048,9.686557,9.848162,9.868367,10.02275,10.00834,9.790904
7893051,4.770101,4.930543,5.254503,5.437138,5.683996,5.917922,6.081673
7893052,6.181202,4.256026,5.73269,5.378836,4.985631,5.638067,6.556336
7893053,4.437196,6.287981,5.40818,4.993469,4.944103,4.870546,5.272461
7893055,8.304754,8.48245,8.454956,8.80887,8.965639,8.485394,8.674326
7893056,4.858073,4.713789,5.434535,5.883603,5.792374,6.02473,6.01067
7893057,3.741718,2.610195,2.604854,3.467136,3.403936,2.581014,2.528314
7893058,8.469262,8.496243,8.242747,8.925261,8.228461,8.339654,8.620057
7893059,3.951111,4.206871,4.859918,4.972924,4.79453,4.17432,4.970003
7893060,5.189437,5.098053,3.988206,5.396339,5.422249,4.841996,5.971197
7893061,10.41646,10.34255,10.50642,10.39388,10.55742,10.47276,10.28353
7893062,5.933889,5.055241,5.272272,6.264156,5.522026,6.385677,6.73236
7893063,5.514311,5.725426,5.802974,4.809287,5.428228,5.301657,6.149747
7893064,8.971647,9.315045,9.470678,9.081208,8.948522,9.554254,9.155636
7893065,6.210878,6.299646,5.336379,6.597739,5.32552,5.283872,6.50986
7893066,3.86726,4.293292,3.395046,2.94337,3.948797,3.310638,3.881963
7893067,8.253474,8.639874,8.50141,8.643408,8.260175,8.809101,8.208649
7893068,7.230607,6.925778,7.186507,7.676814,7.074299,6.762043,6.902687
7893069,7.50523,7.530785,7.781529,7.601085,8.070117,7.492134,7.539284
7893070,11.39113,11.23994,11.29017,11.52108,11.38709,11.00452,11.39288
7893071,6.118998,6.134928,6.274055,6.531549,6.770611,6.150672,6.62392
7893072,6.849425,5.816335,6.38614,6.503022,6.3072,6.461399,6.639571
7893073,10.23361,10.20924,10.59616,10.44675,10.45559,10.43982,10.41287
7893074,7.927401,7.557764,8.012677,8.055788,7.870722,7.435588,7.798308
7893075,8.204043,7.886948,8.204908,8.174545,8.801268,8.10602,8.455945
7893076,4.32769,3.586979,6.626875,5.39034,5.355894,5.435684,5.776457
7893077,12.83354,12.65215,12.61407,12.58713,12.75925,12.62825,12.57339
7893078,1.791776,2.281176,1.659839,2.646017,2.65456,2.710585,2.413582
7893079,8.878492,8.469354,8.725531,8.277464,8.692417,8.77312,9.010859
7893080,4.189458,4.147528,5.096913,5.000528,5.387275,4.055124,4.085481
7893081,11.49514,11.05858,11.10921,11.19276,11.22693,10.92427,11.38507
7893082,5.600599,5.832614,3.958881,6.453683,4.754861,5.41154,6.080237
7893083,6.23727,6.000803,5.901553,5.797937,5.813863,6.056079,6.783277
7893084,10.78582,10.84265,10.89881,11.10275,11.33193,10.76881,10.94286
7893085,10.40956,10.40953,10.50254,10.59532,10.12219,10.31814,9.790957
7893086,10.96017,12.26622,11.47744,11.05656,11.43841,11.82572,11.28039
7893087,10.18935,10.1072,10.03971,9.778265,10.03585,9.9364,10.10666
7893088,7.160233,5.8855,6.253873,6.726161,6.761105,6.040065,7.124416
7893089,5.479802,5.46494,6.154859,4.695751,5.586737,5.657162,5.699476
7893090,10.9008,10.61092,10.59128,11.01846,9.817056,9.327976,10.72454
7893091,7.666577,7.37266,7.399426,7.09442,7.436659,5.826051,8.083996
7893092,4.287803,4.573795,4.565317,4.973775,5.245534,4.374848,4.096852
7893093,4.055769,4.929974,5.044394,4.33015,5.119214,2.798623,3.825507
7893094,11.6145,11.1121,11.26447,11.32334,11.13914,11.1374,11.198
7893095,5.185009,5.021704,5.408022,4.463577,4.536247,5.068546,4.483791
7893096,10.30712,10.13738,10.05545,10.21527,9.857137,10.02705,9.512583
7893097,9.521889,9.293266,9.049043,9.434834,9.280657,9.411774,9.28336
7893098,7.510635,6.756214,7.217209,7.558975,7.208157,6.807994,7.18562
7893099,6.728364,4.411172,5.696921,6.385259,6.757366,6.443847,7.617584
7893100,6.014357,5.633847,5.716662,5.579094,6.455203,6.17303,5.576244
7893101,11.9433,12.00697,12.11075,12.15924,12.07478,11.99708,11.73776
7893102,6.591151,6.568297,5.927424,6.453106,6.472617,5.29652,6.382673
7893103,12.09114,11.62166,11.57291,11.62376,11.42619,11.71056,11.91959
7893104,9.239202,8.964701,8.796973,9.166517,9.237553,8.534229,8.96312
7893105,9.738752,9.651775,9.628724,9.771111,9.668318,9.61107,8.995127
7893106,6.311749,6.505591,6.410593,6.206285,5.879593,6.388983,5.849938
7893107,3.967153,3.267445,2.67407,4.372186,3.530644,3.838018,3.129968
7893108,2.091078,2.298838,2.279025,2.325824,5.929202,5.256194,4.091928
7893109,5.199243,4.674978,5.338613,3.318475,3.483732,3.653299,4.441467
7893110,6.985586,6.898973,7.064609,6.781468,6.577477,6.374628,7.140762
7893111,8.882916,8.291441,8.728608,8.36801,8.395382,8.344825,8.510382
7893112,8.589704,8.352462,8.410088,8.400523,8.19791,8.204251,8.459297
7893113,7.815035,7.933372,8.010864,8.384503,8.112903,7.720608,7.657168
7893114,6.151579,5.228449,5.804857,5.700293,5.512166,5.439371,5.696367
7893115,6.376661,5.936228,6.77731,7.104321,6.300633,6.525863,7.089873
7893116,8.661366,8.529697,8.094351,8.174145,8.267809,8.121963,8.389585
7893117,2.506663,2.959827,2.593721,2.602114,2.650658,2.829141,2.897238
7893118,8.605286,8.677939,8.898474,9.097261,9.302135,8.964134,8.949465
7893119,5.98053,5.756365,6.247966,5.757303,5.454104,6.279364,5.212585
7893120,6.036641,6.04529,6.058166,6.00635,6.728941,5.490913,6.961012
7893121,9.534928,10.16491,10.26341,9.971766,9.905123,10.27471,9.539316
7893122,7.136616,6.007734,6.130397,7.066635,7.100746,6.77019,6.939309
7893123,9.387198,9.243185,9.314802,9.50682,9.677813,9.375675,9.382344
7893124,5.987383,5.886224,5.727155,5.76092,5.621934,5.454649,6.167941
7893125,7.225663,6.490857,7.084853,7.013007,7.131619,7.18726,7.525483
7893126,4.240009,3.887031,4.645671,4.723146,3.613517,4.374454,4.29765
7893127,5.54009,3.861744,5.733111,4.276474,4.763184,5.449769,5.666948
7893128,5.134733,4.821928,5.246728,5.174095,5.050913,5.585868,5.326524
7893129,6.651434,6.54005,6.330189,6.866212,7.209929,6.280644,7.258908
7893130,10.61564,10.92612,10.6153,10.71304,10.76763,10.59074,10.77067
7893131,9.491249,9.504108,9.186759,9.389698,9.257453,9.149102,9.600856
7893132,6.386827,6.292635,6.292663,6.743511,6.083828,5.652989,6.463222
7893133,12.40781,12.4497,12.19032,12.4404,12.16747,12.2053,12.52654
